KEY,German
NPC_NORMALSHOP_WELCOME01,Willkommen bei Mays Gemischtwarenladen! Wir haben hier viele tolle Dinge zu niedrigen Preisen!
NPC_NORMALSHOP_WELCOME02,Mays Gemischtwarenladen! Schau dich um!
NPC_NORMALSHOP_WELCOME03,Willkommen!\nWir haben heute viele interessante Sachen im Angebot!
NPC_NORMALSHOP_BUY01,Vielen Dank für deinen Einkauf!
NPC_NORMALSHOP_BUY02,Danke sehr!\nBrauchst du noch irgendwas?
NPC_NORMALSHOP_TOUCH01,"Neinnein, schau auf die Waren!"
NPC_NORMALSHOP_TOUCH02,"Mhh, könntest du bitte aufhören, mich anzustarren?"
NPC_NORMALSHOP_TOUCH03,Uhh ... wo schaust du denn hin! ... Schnüff.
NPC_NORMALSHOP_TOUCH04,"Ich bin hier nicht zum Verkauf, also schau gefälligst auf die Waren!"
NPC_NORMALSHOP_TOUCH05,"Hey, nein! Hör auf, mich anzuschauen und konzentriere dich auf die Waren!"
NPC_NORMALSHOP_TOUCH06," ... Außerhalb der Festung ist es gruselig, aber manchmal ..."
NPC_NORMALSHOP_RECRUIT01,"Hihihi, danke."
NPC_NORMALSHOP_RECRUIT02,"Wow, so hübsch!"
NPC_NORMALSHOP_RECRUIT03,Vielen Dank! Das ist ein perfektes Geschenk für mich!
NPC_NORMALSHOP_RECRUIT04,"Wow, so was Schönes hab ich noch nie gesehen! Und es passt wie angegossen!"
NPC_ARENASHOP_RECRUIT01,"Bei einem Geschenk geht es um die Gefühle dahinter, nicht den Preis!"
NPC_ARENASHOP_RECRUIT02,"Huch? Ist das für mich? Haha, danke!"
NPC_ARENASHOP_RECRUIT03,Das ist für mich? Wahnsinn!
NPC_ARENASHOP_RECRUIT04,Waaas? Ist das wirklich für mich?!
NPC_BOOKSHOP_WELCOME01,Auf der suche nach Weisheit und Wissen? Dann bist du hier am richtigen Ort!
NPC_BOOKSHOP_WELCOME02,Vernachlässige nicht die Suche nach Wissen.
NPC_BOOKSHOP_WELCOME03,Verstehe die Erfahrungen unserer Vorväter mit Körper und Seele.
NPC_BOOKSHOP_BUY01,"Hahaha, eine ausgezeichnete Wahl!"
NPC_BOOKSHOP_BUY02,"Hohoho, dein Wissendurst ist beachtlich."
NPC_BOOKSHOP_TOUCH01,Interesse an mir zu zeigen ist sinnlos.
NPC_BOOKSHOP_TOUCH02,"Sagtest du nicht, du seist auf der Suche nach Wissen? Lies ein Buch."
NPC_BOOKSHOP_TOUCH03,"Hmm? Ich bin nicht eine Wissensfee, wie oft soll ich dir das denn noch sagen?"
NPC_BOOKSHOP_TOUCH04,Sei nicht dumm. Ich bin von Trauer überwältigt.
NPC_BOOKSHOP_TOUCH05,Seh' ich aus wie ein Buch? Dummkopf.
NPC_BOOKSHOP_TOUCH06,Ich möchte mein Wissen erweitern. Was soll ich tun?
NPC_GOBLINSHOP_WELCOME01,Willkommen bei Spackys Antiquitäten-Wagon! Hihihiiii. Du etwas suchen?
NPC_GOBLINSHOP_WELCOME02,Spacky gute Waren verkaufen! Du kaufen!
NPC_GOBLINSHOP_WELCOME03,Spacky heute auch gute Waren! Du kaufen auch!
NPC_GOBLINSHOP_BUY01,Gnihii hii. Danke für Kaufen!
NPC_GOBLINSHOP_BUY02,Tii hii hii. Du kaufen! Spacky glücklich!
NPC_GOBLINSHOP_TOUCH01,Spacky kein Verkauf!
NPC_GOBLINSHOP_TOUCH02,Spacky nicht verkaufen!
NPC_GOBLINSHOP_TOUCH03,Spacky ist frei! Spacky nicht verkaufen an dich!
NPC_GOBLINSHOP_TOUCH04,"Warum du nur gucken? Wenn du nicht kaufen, weggehen!"
NPC_GOBLINSHOP_TOUCH05,Spacky mag nicht Stöberer! Spacky mag Käufer!
NPC_GOBLINSHOP_TOUCH06,Nicht Spacky pieksen! Spacky weggehen! Spacky finden Schatz!
NPC_SOULGEMSHOP_WELCOME01,"Schön, dich kennenzulernen. Ich bin Talisha."
NPC_SOULGEMSHOP_WELCOME02,Willkommen. Was brauchst du heute?
NPC_SOULGEMSHOP_WELCOME03,"Willkommen. Soll ich raten, was du suchst? Hihi."
NPC_SOULGEMSHOP_WELCOME04,Wilkommen. Wie kann ich dir helfen?
NPC_SOULGEMSHOP_WELCOME05,"Schön dich hier zu sehen, hattest du einen guten Tag?"
NPC_SOULGEMSHOP_WELCOME06,"Hallo, ich gehöre mit zum Veranstalterteam!"
NPC_SOULGEMSHOP_BUY01,"Danke für deinen Einkauf, Herr Krieger."
NPC_SOULGEMSHOP_BUY02,"Wie immer, vielen Dank für dein Vertrauen. Hehehe."
NPC_SOULGEMSHOP_BUY03,Ist das alles? Brauchst du nicht noch etwas?
NPC_SOULGEMSHOP_BUY04,"Chchch, vielen Dank."
NPC_SOULGEMSHOP_TOUCH01,"Huch, du willst mich? Tihihi."
NPC_SOULGEMSHOP_TOUCH02,Ich ich denn SO interessant? Hee hee.
NPC_SOULGEMSHOP_TOUCH03,"Ohje, dein heißer Blick. Hihihi."
NPC_SOULGEMSHOP_TOUCH04,"Klingt ganz so, als ob du mich wolltest, hmm? Nur ein Witz, hehe."
NPC_SOULGEMSHOP_TOUCH05,Sehe ich verdächtig aus? Ohje. Hehehe.
NPC_SOULGEMSHOP_TOUCH06,"Was soll ich tun ... huch, es geht nicht um dich. Hihihi."
NPC_SOULGEMSHOP_TOUCH07,So wenig Zeit und so viel zu tun! Mega-Beschäftigt!
NPC_SOULGEMSHOP_TOUCH08,"Schön dich zu sehen, wie läuft's denn so?"
NPC_SOULGEMSHOP_TOUCH09,Deine Augen sind so rein und schön wie diese Kristalle!
NPC_SOULGEMSHOP_TOUCH10,"Sieht so aus, als wäre dieser Ort immer schick hergemacht."
NPC_SOULGEMSHOP_TOUCH11,Ich feuere dich an.
NPC_SOULGEMSHOP_TOUCH12,"Chchch, ich wusste doch, dass du mich aufsuchen würdest."
NPC_GUILDSHOP_WELCOME01,"Freut mich, mein Name ist Veronica. Ich bin die Lagermeisterin dieser Gilde."
NPC_GUILDSHOP_WELCOME02,Willkommen zurück.
NPC_GUILDSHOP_WELCOME03,Gute Arbeit. Suchst du etwas bestimmtes?
NPC_GUILDSHOP_BUY01,Lieferung abgeschlossen. Brauchst du sonst noch was?
NPC_GUILDSHOP_BUY02,Hier ist dein Paket. Hoffentlich sieht man sich wieder.
NPC_GUILDSHOP_TOUCH01," ... Ähh, es wäre hilfreich, wenn du deinen Wunsch klar äußern könntest."
NPC_GUILDSHOP_TOUCH02,"Err ... Kannst du aufhören, mich anzustarren?"
NPC_GUILDSHOP_TOUCH03,Hab' ich irgendwas im Gesicht?
NPC_GUILDSHOP_TOUCH04,"Herrjeh, hab ich Tinte im Gesicht? Was soll ich tun?"
NPC_GUILDSHOP_TOUCH05,"Das ist mir wirklich peinlich. Bitte hör' auf, mich die ganze Zeit so anzuschauen ..."
NPC_GUILDSHOP_TOUCH06,"Du gibst dir immer soviel Mühe ... manchmal ... Ach, schon gut."
NPC_BLACKSHOP_WELCOME01,"Ich habe etwas, was dich interessieren könnte."
NPC_BLACKSHOP_WELCOME02,"Oho, willkommen zurück."
NPC_BLACKSHOP_WELCOME03,Suchst du was? Hehehe.
NPC_BLACKSHOP_BUY01,"Hihihi, vielen lieben Dank."
NPC_BLACKSHOP_BUY02,"Was immer und wann immer du etwas brauchst, ich werde es vorbereiten."
NPC_BLACKSHOP_TOUCH01,"Denk' nicht einmal daran, mich anzufassen."
NPC_BLACKSHOP_TOUCH02,"Es ist gefährlich, mich auch nur mit einem Finger anzufassen."
NPC_BLACKSHOP_TOUCH03,"Eines Tages wird ein Unfall passieren, wenn du weiter meine Warnungen ignorierst."
NPC_BLACKSHOP_TOUCH04,"Hihihi, du übertreibst es."
NPC_BLACKSHOP_TOUCH05,"Hast du eine Ahnung, was sich unter dieser Robe befindet? Und du drohst mir? Hehehe ..."
NPC_BLACKSHOP_TOUCH06,"Unterschätz' mich nicht. Immerhin mach' ich hier draußen meine Geschäfte, hehehe ..."
NPC_ROYALSHOP_WELCOME01,Willkommen zur Kaiserlichen Schatzkammer. \nWas ist dein Anliegen?
NPC_ROYALSHOP_WELCOME02,Brauchst du etwas?
NPC_ROYALSHOP_WELCOME03,Brauchst du eins der Artefakte der kaiserlichen Familie?
NPC_ROYALSHOP_BUY01,Dies wird zum Wohle des Landes eingesetzt werden.
NPC_ROYALSHOP_BUY02,Die kaiserliche Familie wird sich an deine Mühen erinnern.
NPC_ROYALSHOP_TOUCH01,Willst du etwas von mir?
NPC_ROYALSHOP_TOUCH02,Sogar meine Geduld kann überstrapaziert werden.
NPC_ROYALSHOP_TOUCH03,Ich spreche hier für die kaiserliche Familie. \nMach keinen Ärger.
NPC_ROYALSHOP_TOUCH04,"Wenn du meine Worte ignorierst, beleidigst du auch die kaiserliche Familie."
NPC_ROYALSHOP_TOUCH05,Genug! Schluss mit den Albernheiten.
NPC_ROYALSHOP_TOUCH06,"Meine Kameraden kämpfen woanders um ihr Leben,\nwährend ich hier einfach nur Wache stehe ..."
NPC_ROYALSHOP_RECRUIT01,Gute Arbeit.
NPC_ROYALSHOP_RECRUIT02,"Warst du das? So ein Talent verdient es, gewürdigt zu werden."
NPC_ROYALSHOP_RECRUIT03,Was für ein Meisterwerk! Ist das wirklich für mich?
NPC_ROYALSHOP_RECRUIT04,Was für eine gelungene Arbeit ... \nDas ist wirklich die höchste Form der Kunst ... \nIch werde mich gut darum kümmern.
NPC_STOCKADESHOP_WELCOME01,"Das ist der Kerker, eine Sammelstelle für den Abfall. Was bringt dich hierher?"
NPC_STOCKADESHOP_WELCOME02,"Häh? Ah, willkommen ... auch wenn es kein willkommender Ort ist."
NPC_STOCKADESHOP_WELCOME03,Warum kommst du denn immer wieder hierher? Komischer Vogel ...
NPC_STOCKADESHOP_BUY01,"Ich habe keine Ahnung, was du gerade gekauft hast, aber danke!"
NPC_STOCKADESHOP_BUY02,Geld mit solchen Dingen zu verdienen ... was ist bloß mit dieser Welt los ...
NPC_STOCKADESHOP_TOUCH01,Hmm? Wo schaust du denn hin?
NPC_STOCKADESHOP_TOUCH02,"Hey, ich prügel dich windelweich, wenn du weiterhin komische Stellen anstarrst."
NPC_STOCKADESHOP_TOUCH03,"Diese Keule ist nicht unbedingt nur für die Gefangenen, verstehst du?"
NPC_STOCKADESHOP_TOUCH04,Willst du auch hier rein? Hmmm?
NPC_STOCKADESHOP_TOUCH05,Geh' mir nicht auf die Nerven. Du bist wirklich ein komischer Vogel.
NPC_STOCKADESHOP_TOUCH06,"Was, willst du auch zerstrampelt werden? Ist das dein Ernst?"
NPC_STOCKADESHOP_RECRUIT01,Was?
NPC_STOCKADESHOP_RECRUIT02,Benimm dich nicht wie ein Trottel.
NPC_STOCKADESHOP_RECRUIT03,"Hmm, dann bist du ja doch nicht so ahnungslos."
NPC_STOCKADESHOP_RECRUIT04,Das gefällt mir. Das nehm ich gern.
NPC_HALLOFHERO_WELCOME01,Willkommen in der Halle der Helden.
NPC_HALLOFHERO_WELCOME02,"Ein Märtyrer, der seine eigene dunkle Seite bekämpfen will."
NPC_HALLOFHERO_WELCOME03,Wir haben dich Jahrhunderte lang erwartet.
NPC_HALLOFHERO_BUY01,Dies ist der heilige Gegenstand der Götter. Nimm es an.
NPC_HALLOFHERO_BUY02,Von welchem Gott möchtest du den Segen erhalten?
NPC_HALLOFHERO_TOUCH01,"Einst war ich ebenfalls ein Held, genau wie du ..."
NPC_HALLOFHERO_TOUCH02,Du willst mein Gesicht sehen?
NPC_HALLOFHERO_TOUCH03,"Es wird etwas schreckliches passieren, wenn ich meine Kapuze entferne."
NPC_HALLOFHERO_TOUCH04,"Haha, junger Held, du bist sehr verspielt."
NPC_HALLOFHERO_TOUCH05,War das ein Scherz? Interessant.
NPC_HALLOFHERO_TOUCH06,"Nun, wenn du den Dunklen Lord mit nur einer Hand bezwingen kannst, dann würde ich mich dir anschließen."
NPC_PIT_WELCOME01,Was machst du hier? Bist du auf der Suche nach einem schnellen Tod?
NPC_PIT_WELCOME02,"Du weißt nicht, was Furcht bedeutet. Verschwinde, Kleiner!"
NPC_PIT_WELCOME03,Ich bin ein Troll!
NPC_PIT_BUY01,"Du hast das Recht, es zu besitzen."
NPC_PIT_BUY02,Ha! Du bist großzügig. Ich freue mich auf das nächste Mal!
NPC_PIT_TOUCH01,Du bist ein Held? Du siehst eher wie 'nen Grünschnabel aus.
NPC_PIT_TOUCH02,"Beruhig' dich, keine Angst. Kyahaha"
NPC_PIT_TOUCH03,Früher war ich auch ein Abendteurer wie du es jetzt bist.
NPC_PIT_TOUCH04,"Ich hab' gehört, dass du ziemlich stark bist. Aber gegen mich hast du keine Chance."
NPC_PIT_TOUCH05,"Hah! Rukra, Raura, Tahah! Kyrahhhhk!"
NPC_PIT_TOUCH06,"Du hast nicht geglaubt, dass du der einzige wärst, oder?"
NPC_BLACKSMITH_WELCOME01,"Hey, willkommen! Brauchst du etwas?"
NPC_BLACKSMITH_WELCOME02,Willkommen bei meiner Schmiede.
NPC_BLACKSMITH_WELCOME03,"Ich kann dir alles erstellen, was du willst!"
NPC_BLACKSMITH_BUY01,"Hahaha, vielen Dank."
NPC_BLACKSMITH_BUY02,Für meine Qualität lege ich meine Hand ins Feuer!
NPC_BLACKSMITH_TOUCH01,"Kannst deine Augen nicht von meinen Muckis lassen, wie? Sie sind mein ganzer Stolz."
NPC_BLACKSMITH_TOUCH02,"Dieser Hammer kann Dinge erschaffen, sie aber auch zerstören."
NPC_BLACKSMITH_TOUCH03,"Wenn du mich weiter störst, kommst du mir womöglich noch auf den Amboss!"
NPC_BLACKSMITH_TOUCH04,"Muss ich dir erst nen Hammerschlag auf meinem Amboss verpassen, damit du zu Sinnen kommst?"
NPC_BLACKSMITH_TOUCH05,Deinen Kopf ...\nden kann nicht einmal ich richten! Ha ha!
NPC_BLACKSMITH_TOUCH06,Ich kann dem Material heutzutage einfach nicht trauen. Ich will mir das Material selbst beschaffen.
NPC_BLACKSMITH_SUCCESS,Alles lief wie geschmiert! Die Verzauberung war erfolgreich.
NPC_BLACKSMITH_FAIL,"Tut mir Leid, das Feuer war wohl etwas schwach.. Die Verzauberung ist fehlgeschlagen."
NPC_RUNESHOP_WELCOME01,"Willkommen, allerseits! Wie kann ich euch helfen?"
NPC_RUNESHOP_WELCOME02,Hoffentlich kann ich euch behilflich sein.
NPC_RUNESHOP_WELCOME03,"Sagt mir Bescheid, wenn ihr etwas benötigt. Ich bin mir sicher, dass ich euch aushelfen kann."
NPC_RUNESHOP_BUY01,"Ich bete, dass euch dies auf euren Abenteuern helfen wird."
NPC_RUNESHOP_BUY02,Möge diese Rune euch den Weg erleuchten.
NPC_RUNESHOP_TOUCH01,"Gibt es etwas, was du wissen möchtest?"
NPC_RUNESHOP_TOUCH03,"Ich werde nur selten wütend, aber erwarte keine Zurückhaltung wie meine von meinen Artgenossen."
NPC_RUNESHOP_TOUCH04,Den Weisheiten der Alten zu lauschen wird dir keine große Hilfe sein.
NPC_RUNESHOP_TOUCH05,"Ich bin kein Experte, wenn es um Kampf geht. Ich kann dir da nicht viel helfen."
NPC_RUNESHOP_TOUCH06,"Manchmal habe ich das Gefühl, dass wir der wachsenden Dunkelheit nicht mehr tatenlos zusehen können."
NPC_INN_WELCOME01,Willkommen bei der Heldentaverne!
NPC_INN_WELCOME02,"Hey, wie wär's mit Junos Spezialbarbeque heute? Es ist super lecker!"
NPC_INN_WELCOME03,Ich sehe dich häufig! Komm 'rein und setz dich.
NPC_INN_BUY01,Hier ist Junos Spezialbarbeque!
NPC_INN_BUY02,"Schön, dich wiederzusehen! Schlag ruhig zu!"
NPC_INN_BUY03,Danke für deine Hilfe! Jetzt wird es sicherlich ein tolles Fest.
NPC_INN_BUY04,Genieße das Thanksgiving-Fest!
NPC_INN_BUY05,"Wie immer, vielen Dank!"
NPC_INN_BUY06,Ich bürge für die Qualität!
NPC_INN_TOUCH01,Ich bin gerade beschäftigt. Lass' uns später reden.
NPC_INN_TOUCH02,"Hey, du da. Sei leise!"
NPC_INN_TOUCH03,Die Toilette? Da drüben!
NPC_INN_TOUCH04,Wir lassen hier nicht anschreiben!
NPC_INN_TOUCH05,"Wenn du mich auf einen Drink einladen willst, versuch' es nächstes Mal!"
NPC_INN_TOUCH06,Liebesbekenntnisse bitte an einer ruhigeren Stelle!
NPC_INN_TOUCH07,Hol dir den Jackpot!
NPC_INN_TOUCH08,"Du bist deinen neuen Helden nähergekommen!\nHier! Nimm das! Es ist ein Geschenk von den Helden, die dir nahestehen!"
NPC_INN_RECRUIT01,Das schmeckt gut!
NPC_INN_RECRUIT02,Was für eine leuchtende Farbe!
NPC_INN_RECRUIT03,"Oh, das wurde auf jeden Fall für die Ewigkeit gebaut!"
NPC_INN_RECRUIT04,"Das fühlt sich so gut an, wie wenn mir jemand für meine Kochkunst ein Kompliment macht."
NPC_TOWEROFCHALLENGE_WELCOME01,"Es wäre reizend, wenn ihr hier öfter vorbeikommen könntet. Hier ist es so langweilig ..."
NPC_TOWEROFCHALLENGE_WELCOME02,Unsere Treffen sind meine Höhepunkte heutzutage.
NPC_TOWEROFCHALLENGE_WELCOME03,"Wenn du mir Artefakt-Stücke vom Turm der Herausforderung bringst, kann ich sie dir wieder zusammenfügen."
NPC_TOWEROFCHALLENGE_BUY01,Schauen wir uns das Artefakt 'mal an!
NPC_TOWEROFCHALLENGE_BUY02,Das Artefakt wird restauriert. Freu' dich drauf!
NPC_TOWEROFCHALLENGE_TOUCH01,Was passiert denn heutzutage da draußen?
NPC_TOWEROFCHALLENGE_TOUCH02,Erzähl' mir deine Geschichte! Erzähl' mir mehr!
NPC_TOWEROFCHALLENGE_TOUCH03,"Ich wünschte, ich hätte hier einen Arbeitskollegen."
NPC_TOWEROFCHALLENGE_TOUCH04,"Die kaiserlichen Nachkommen haben viele Verpflichtungen, und die Bewachung dieses Ortes ist eine davon."
NPC_TOWEROFCHALLENGE_TOUCH05,Hast du je mit einem Blatt im Wind gesprochen?
NPC_TOWEROFCHALLENGE_TOUCH06,"Keine Sorge, ich werde das Artefakt nicht fallenlassen."
NPC_TOWEROFCHALLENGE_RECRUIT01,"Oh, ein Geschenk für mich! Vielen Dank!"
NPC_TOWEROFCHALLENGE_RECRUIT02,"Ahaha, noch ein Geschenk für mich!"
NPC_TOWEROFCHALLENGE_RECRUIT03,Das macht mich glücklicher als antike Artefakte!
NPC_TOWEROFCHALLENGE_RECRUIT04,"Heheh, ich bin ungern ständig nur Empfänger. Vielen Dank, ehrlich!"
NPC_WOLDTREE_WELCOME01,"So sehen wir uns also wieder, Held!"
NPC_WOLDTREE_WELCOME02,Bitte ruh' dich im Schatten des Weltenbaums aus.
NPC_WOLDTREE_WELCOME03,"Ich bin Lill, die Fee des Weltenbaums. Du hast mich doch nicht vergessen, oder?"
NPC_WOLDTREE_TOUCH01,Hehehe~!
NPC_WOLDTREE_TOUCH02,Feen können von niemandem berührt werden.
NPC_WOLDTREE_TOUCH03,Ich fühle mich seit Neuestem so frei!
NPC_WOLDTREE_TOUCH04,"Bitte sei vorsichtig, so wie du mit dem Heiligen Schwert umgehen würdest."
NPC_WOLDTREE_TOUCH05,So viel Liebe. Hahaha.
NPC_WOLDTREE_TOUCH06,"Ich bin älter als du, auch wenn ich nicht so aussehe!"
NPC_GUILDSUPPRESS_WELCOME01,Es wird Zeit für die Gildeneroberung. Bist du bereit?
NPC_GUILDSUPPRESS_WELCOME02,"Ich bin Havelock, der Eroberungsleiter. Was hast du hier zu schaffen?"
NPC_GUILDSUPPRESS_WELCOME03,Bist du in Begleitung deiner Gildenmitglieder? Das hier ist zu viel für einen allein.
NPC_GUILDSUPPRESS_TOUCH01,Sieg und Ehre der stärksten Gilde der Welt!
NPC_GUILDSUPPRESS_TOUCH02,"Es kann keinen Frieden geben, wenn sich hier Dämonen herumtreiben."
NPC_GUILDSUPPRESS_TOUCH03,Was für ein erbitterter Kampf ... Möge das Schicksal dir gewogen sein.
NPC_GUILDSUPPRESS_TOUCH04,Hast du ... Familie?
NPC_GUILDSUPPRESS_TOUCH05,Ist noch irgendwas?
NPC_GUILDSUPPRESS_TOUCH06,Ruhe in Frieden ... 
NPC_GUILDSUPPRESS_REACTION01,Fangt mit der Eroberung an.
NPC_GUILDSUPPRESS_REACTION02,Passt auf Euch auf.
NPC_GUILDRAID_WELCOME01,Hallo. Möchtest du am Gildenraid teilnehmen?
NPC_GUILDRAID_WELCOME02,"Freut mich, dich kennenzulernen! Ich bin die Führerin Turan."
NPC_GUILDRAID_WELCOME03,Sind deine Gildenmitglieder jetzt bei dir?
NPC_GUILDRAID_TOUCH01,"Je mehr Mitglieder teilnehmen, desto stärker ist die Gilde."
NPC_GUILDRAID_TOUCH02,Ich komme von einem anderen Kontinent. Ich bin zum ersten Mal hier in Orbis.
NPC_GUILDRAID_TOUCH03,Erschöpft? Lass uns tief durchatmen. Einatmen ... und ausatmen.
NPC_GUILDRAID_TOUCH04,Laufe ich seltsam? Vielleicht habe ich mich noch nicht daran gewöhnt ... 
NPC_GUILDRAID_TOUCH05,"Ihr gebt einander Blumen als Geschenk ... ? Das sind lebende Wesen, wie könnt ihr nur ... ?"
NPC_GUILDRAID_TOUCH06,"Deine Strategie ist zu einseitig. Du musst dich schneller bewegen ... Ups, tut mir leid. Ich bin lieber still ... "
NPC_GUILDRAID_REACTION01,Ihr werdet das schon schaffen!
NPC_GUILDRAID_REACTION02,Viel Glück!
NPC_GUILDTRAINING_WELCOME01,Willkommen im Trainingszentrum.
NPC_GUILDTRAINING_WELCOME02,Ich bin Hanus und werde dich von nun an trainieren.
NPC_GUILDTRAINING_WELCOME03,Bist du bereit?
NPC_GUILDTRAINING_TOUCH01,"Du musst verschiedene Trainingsmaßnahmen durchlaufen, um deine Skills zu verstärken."
NPC_GUILDTRAINING_TOUCH02,Du solltest unter den Stärkeren sein. Die Schwachen bleiben zurück.
NPC_GUILDTRAINING_TOUCH03,Bist du etwa schon erschöpft?
NPC_GUILDTRAINING_TOUCH04,Sei nicht so selbstzufrieden. Du liegst weit zurück!
NPC_GUILDTRAINING_TOUCH05,Noch nicht gut genug! Noch mal!
NPC_GUILDTRAINING_TOUCH06,Du musst kontinuierlich trainieren!
NPC_GUILDTRAINING_REACTION01,Ihr seid stärker geworden. Sehr beeindruckend.
NPC_GUILDTRAINING_REACTION02,Das macht Ihr gut!
NPC_GUILDTRAINING_REACTION03,Seid vorsichtig.
NPC_GUILDTRAINING_REACTION04,"Aus den eigenen Fehlern zu lernen, ist sehr wichtig."
NPC_GUILDSHOP2_WELCOME01,"Komm, mein Freund. Was brauchst du heute?"
NPC_GUILDSHOP2_WELCOME02,Lass dir Zeit und schau dich um. Ho-ho.
NPC_GUILDSHOP2_WELCOME03,Alles ist kostbar und hat einen Wert.
NPC_GUILDSHOP2_BUY01,Nutze dies gut.
NPC_GUILDSHOP2_BUY02,"Ho-ho. Ja, dieser Betrag sollte reichen."
NPC_GUILDSHOP2_TOUCH01,"Stärke zuerst dein Herz, nicht deinen Körper."
NPC_GUILDSHOP2_TOUCH02,Leere deinen Verstand. Das ist der Schlüssel.
NPC_GUILDSHOP2_TOUCH03,Was weißt du über Runen? Sie sind wundervoll und mysteriös.
NPC_GUILDSHOP2_TOUCH04,Hast du irgendwelche Antiquitäten? Bring sie mal vorbei.
NPC_GUILDSHOP2_TOUCH05,Ho-ho. Geld geht immer von Hand zu Hand.
NPC_GUILDSHOP2_TOUCH06,Manchmal sind die ältesten Dinge auch die kostbarsten.
NPC_LUNA_WELCOME01,Willkommen! Juhu! So viele Geschenke!
NPC_LUNA_WELCOME02,Alle sind heute glücklich! Auch Luna!
NPC_LUNA_TOUCH01,Dieser Hanbok gehört Luna! May hat ihn für mich gemacht! Hehe!
NPC_LUNA_TOUCH02,Heute teilen wir Neujahrsfreude! Viele und viele und gaaaaanz viel Freude!
NPC_LUNA_BUY01,Ist das ein Geschenk von Luna? Nein? Dann nehme ich erst dein Geschenk!
NPC_LUNA_BUY02,Trommelwirbel ... und ... Ta-da! Möhrchen!
NPC_TALISHA_WELCOME01,Willkommen beim wunderschönen Sommerfest!
NPC_TALISHA_WELCOME02,"Es hat das Event begonnen, das sogar die Sommerhitze in den Schatten stellt!"
NPC_TALISHA_TOUCH01,Möge die Glücksgöttin mit dir sein.\nBei diesem Sommerevent gibt es eine Menge lustige und unterhaltsame Produkte!
NPC_TALISHA_TOUCH02,Schon lange nicht mehr gesehen! Wie ist es dir ergangen?
NPC_TALISHA_BUY01,"Ich hoffe, du bekommst viele noch bessere Dinge!"
NPC_TALISHA_BUY02,"Ich hoffe, dass dir dieses Geschenk ein Lächeln ins Gesicht zaubert."
NPC_TALISHA_WELCOME03,Bist du an dieser Art von Gerüchten interessiert?
