KEY,Portuguese
ITEM_STORY_54011,Um canhão manual mecânico modificado por um cientista maluco.
ITEM_STORY_54012,Uma arma usada na guerra passada contra os demônios.
ITEM_STORY_54013,Um canhão manual usado pelos mortos.
ITEM_STORY_54014,Um canhão manual com lança-chamas de amplo alcance.
ITEM_STORY_54015,Um canhão longo altamente modificado.
ITEM_STORY_54016,Uma arma de fogo com um demônio enfurecido selado em seu interior.
ITEM_STORY_54017,Um canhão manual produzido em massa e próprio para a guerra.
ITEM_STORY_54018,Um canhão longo geralmente usado por piratas.
ITEM_STORY_54019,Um canhão manual repleto de pólvora para impulsionar seu poder de fogo.
ITEM_STORY_54020,Um fuzil criado por demônios usando a tecnologia que adquiriram depois da guerra.
ITEM_STORY_54024,Uma pistola geralmente usada por saqueadores do deserto.
ITEM_STORY_54025,Um canhão usado pela escolta de mercadores para deter saqueadores.
ITEM_STORY_54026,Um rifle de precisão para ataques a longa distância.
ITEM_STORY_54027,Um canhão com poder de fogo impressionante proveniente de uma mistura de pólvora com uma substância excretada pela raposa do deserto.
ITEM_STORY_54412,Um rifle esculpido de uma árvore Cascagélida.
ITEM_STORY_54413,Uma escopeta de alta dispersão que pode cobrir vários alvos.
ITEM_STORY_54414,Um rifle de precisão de um império distante.
ITEM_STORY_54415,Uma arma bizarra criada dos ossos de um dragão de gelo.
ITEM_STORY_55001,Um cajado feito de uma árvore antiga.
ITEM_STORY_55002,Um galho encantado.
ITEM_STORY_55003,Um belo cajado enfeitado com ornamentos vermelhos.
ITEM_STORY_55004,Um cajado criado de poderosas pedras de mana.
ITEM_STORY_55005,Uma varinha em miniatura para fins de portabilidade.
ITEM_STORY_55006,Uma varinha mágica com flores que atraem mana.
ITEM_STORY_55007,Uma varinha mágica fornecida na academia de magia de Orvel.
ITEM_STORY_55008,Uma varinha mágica concedida a magos aprendizes.
ITEM_STORY_55009,Um cajado decorado com a pena de uma harpia.
ITEM_STORY_55010,Um cajado usado por chefes orcs.
ITEM_STORY_55011,O cajado de um feiticeiro errante.
ITEM_STORY_55012,Uma varinha mágica saturada com o poder místico dos xamãs.
ITEM_STORY_55013,Um cajado decorado com caveiras e que emana uma aura sombria.
ITEM_STORY_55014,Um cajado amaldiçoado usado por sacerdotes sombrios mortos-vivos.
ITEM_STORY_55015,Um cajado maligno feito de ossos de demônio.
ITEM_STORY_55016,Um cajado de luz abençoado pela Igreja de Lua.
ITEM_STORY_55017,Um cajado feito do ébano de Arrovina.
ITEM_STORY_55018,Uma varinha mágica dourada de aparência bem cara.
ITEM_STORY_55019,Uma varinha mística criada dos galhos de uma árvore atingida por um raio.
ITEM_STORY_55020,Um cajado de Magia Lunar otimizado para elfos sombrios.
ITEM_STORY_55024,Um cajado criado de árvores que crescem no oásis do deserto.
ITEM_STORY_55025,Uma varinha usada por xamãs dos homens-lagarto.
ITEM_STORY_55026,Um cajado usado por ilusionistas para lançar seus feitiços misteriosos.
ITEM_STORY_55027,Um cajado outrora usado em uma civilização antiga.
ITEM_STORY_55412,Uma varinha criada dos galhos de uma árvore Cascagélida.
ITEM_STORY_55413,Uma varinha feita da preservação mágica de flocos de neve.
ITEM_STORY_55414,Uma varinha feita de gelo rígido.
ITEM_STORY_55415,Um poderoso cajado especializado em magia de gelo.
ITEM_STORY_60001,Uma armadura bruta forrada com placas pesadas.
ITEM_STORY_60002,Armadura usada por soldados comuns de Orvel.
ITEM_STORY_60003,Armadura coberta de correntes.
ITEM_STORY_60004,Armadura tecida com escamas afiadas.
ITEM_STORY_60005,Armadura geralmente usada por aventureiros bem equipados.
ITEM_STORY_60006,Armadura robusta feita de ferro de qualidade.
ITEM_STORY_60007,Armadura feita de correntes robustas e endurecidas.
ITEM_STORY_60008,Uma cota de malha imbuída de uma firme determinação.
ITEM_STORY_60009,Armadura vestida por hábeis orcs guerreiros.
ITEM_STORY_60010,Uma cota de malha feita de um ferro especial que só é encontrado nas montanhas.
ITEM_STORY_60011,Uma armadura de aço feita de um ferro especial que só é encontrado nas montanhas.
ITEM_STORY_60012,Uma armadura de escamas que só pode ser usada por líderes orcs.
ITEM_STORY_60013,Armadura que comprova o status de cavaleiro aprendiz do usuário.
ITEM_STORY_60014,Uma armadura de aço lisa e endurecida.
ITEM_STORY_60015,Uma cota de malha feita de ferro negro.
ITEM_STORY_60016,A armadura do cavaleiro ressurreto morto anteriormente na Guerra dos Demônios.
ITEM_STORY_60017,Uma armadura de placas finas. Tem uma durabilidade surpreendentemente boa.
ITEM_STORY_60018,Uma armadura de escamas com espinhos. Esbarrar-se nela provoca cortes e sangramento.
ITEM_STORY_60019,Uma armadura de placas grossas geralmente usada pelos Cavaleiros.
ITEM_STORY_60020,Armadura com a estampa de uma lua crescente azul.
ITEM_STORY_60024,Armadura geralmente usada por guerreiros do deserto.
ITEM_STORY_60025,Uma armadura de placas rija feita pelos homens-lagarto.
ITEM_STORY_60026,Armadura feita da carapaça de um escorpião gigante.
ITEM_STORY_60027,Uma armadura lendária que dizem ter sido usada pelo antigo Rei Deus.
ITEM_STORY_60412,Armadura feita de casca de uma árvore Cascagélida.
ITEM_STORY_60413,Armadura rija geralmente usada por gigantes de gelo.
ITEM_STORY_60414,Armadura feita de uma Pedra Espiritual gélida.
ITEM_STORY_60415,Armadura encantada com um feitiço de nevasca.
ITEM_STORY_61001,Uma simples armadura de couro.
ITEM_STORY_61002,Uma armadura de couro bruta com retalhos.
ITEM_STORY_61003,Armadura feita da pele de um javali feroz.
ITEM_STORY_61004,Uma jaqueta goblin especial feita de pólvora negra.
ITEM_STORY_61005,Armadura geralmente usada por batedores.
ITEM_STORY_61006,Roupas usadas por guerreiros elfos.
ITEM_STORY_61007,Uma jaqueta de couro forrada com penas de harpia.
ITEM_STORY_61008,Um casaco que propicia agilidade e parece permitir que o usuário caminhe com o vento.
ITEM_STORY_61009,Uma túnica de couro que proporciona agilidade e leveza.
ITEM_STORY_61010,Armadura feita de couro de javali das montanhas.
ITEM_STORY_61011,Uma jaqueta geralmente usada por caçadores.
ITEM_STORY_61012,Armadura feita da pele de um lobo cinzento.
ITEM_STORY_61013,Uma armadura de couro reforçada com tachas.
ITEM_STORY_61014,Uma jaqueta de couro decorada com caveiras e que emana uma aura sombria.
ITEM_STORY_61015,A armadura de demônios que caçam humanos.
ITEM_STORY_61016,Um colete cinza com uma bainha usado por esqueletos guerreiros.
ITEM_STORY_61017,Uma túnica sofisticada feita de couro.
ITEM_STORY_61018,Uma armadura de couro ágil geralmente usada por assassinos.
ITEM_STORY_61019,Uma armadura de couro ágil usada por batedores veteranos.
ITEM_STORY_61020,Uma jaqueta sagrada abençoada pelo luar.
ITEM_STORY_61024,Uma jaqueta geralmente usada por nômades do deserto.
ITEM_STORY_61025,"Um colete que bloqueia a areia do deserto, mas ainda propicia ventilação."
ITEM_STORY_61026,A jaqueta de assassinos que se escondem na areia para rapidamente abaterem seus alvos.
ITEM_STORY_61027,Um capuz firme que não se abala com o vento do deserto.
ITEM_STORY_61412,Uma armadura leve feita de casca de uma árvore Cascagélida.
ITEM_STORY_61413,Um capuz outrora usado pelos humanos da Tribo do Gelo.
ITEM_STORY_61414,Uma jaqueta saturada com a energia gélida capaz de congelar inimigos.
ITEM_STORY_61415,Uma jaqueta saturada com os espíritos vingativos de guerreiros que morreram congelados nas montanhas nevadas.
ITEM_STORY_62001,Uma roupa simples para um piquenique.
ITEM_STORY_62002,Um traje goblin de espessura fina.
ITEM_STORY_62003,Um colete com um bordado requintado.
ITEM_STORY_62004,Uma túnica que pode ser usada para ritos religiosos.
ITEM_STORY_62005,Uma requintada saia de seda.
ITEM_STORY_62006,Uma jaqueta geralmente usada por justiceiros e guardas.
ITEM_STORY_62007,Um casaco élfico feito de folhas.
ITEM_STORY_62008,Uma camisa quente feita de penas de harpia.
ITEM_STORY_62009,Uma blusa elegante que segue a última tendência da moda.
ITEM_STORY_62010,Uma prática túnica com capuz.
ITEM_STORY_62011,Uma túnica usada por orcs xamãs.
ITEM_STORY_62012,Um casaco geralmente usado pelos membros da Tribo de Vento Celeste.
ITEM_STORY_62013,Um uniforme usado por sacerdotes aprendizes.
ITEM_STORY_62014,Um traje cerimonial para aristocratas quando recebem aulas de etiqueta.
ITEM_STORY_62015,Um casaco dos mortos-vivos decorado com ossos.
ITEM_STORY_62016,Uma túnica desconfortável feita de um arbusto espinhoso.
ITEM_STORY_62017,Uma túnica sagrada de sacerdote.
ITEM_STORY_62018,Uma túnica tão sombria quanto a própria escuridão.
ITEM_STORY_62019,Uma blusa saturada com a bênção do luar.
ITEM_STORY_62020,Um traje ritualístico vestido pelos sumo sacerdotes de Lua.
ITEM_STORY_62024,Uma túnica gasta.
ITEM_STORY_62025,Uma túnica usada pela Companhia da Areia Vermelha.
ITEM_STORY_62026,Uma túnica geralmente usada por homens-lagarto xamãs.
ITEM_STORY_62027,Uma túnica que costumava ser usada pelos xamãs que serviam o antigo Rei Deus.
ITEM_STORY_62412,Uma blusa feita das fibras de um arbusto gélido.
ITEM_STORY_62413,Uma túnica ideal para os invernos frios.
ITEM_STORY_62414,Uma túnica usada por aqueles que dominaram feitiços de gelo.
ITEM_STORY_62415,Uma túnica lindamente bordada com flores da neve.
ITEM_STORY_70001,Um par de avambraços padronizados para recrutas.
ITEM_STORY_70002,Um escudo rijo de madeira.
ITEM_STORY_70003,Um elmo usado por guerreiros aprendizes.
ITEM_STORY_70004,Um par de avambraços robustos feitos de aço.
ITEM_STORY_70005,Um elmo leve feito de correntes.
ITEM_STORY_70006,Um confiável escudo de aço.
ITEM_STORY_70007,Um par de avambraços encantados com o feitiço de Proteção da Terra.
ITEM_STORY_70008,Um elmo usado por guerreiros da harpia.
ITEM_STORY_70009,Um par de avambraços feitos de bronze encantado.
ITEM_STORY_70010,Um escudo pesado que apenas guerreiros orcs são capazes de carregar.
ITEM_STORY_70011,Um elmo bizarro no formato da cabeça de uma serpente.
ITEM_STORY_70012,Um escudo com uma runa da vida incrustada.
ITEM_STORY_70013,Um escudo geralmente usado por soldados.
ITEM_STORY_70014,Um escudo feito de ossos amaldiçoados.
ITEM_STORY_70015,Um elmo usado na Guerra dos Demônios há um século.
ITEM_STORY_70016,Um par de avambraços saturado com a ira de espíritos vingativos que sofreram mortes dolorosas.
ITEM_STORY_70017,Um escudo feito de espinhos.
ITEM_STORY_70018,Um par de avambraços mágicos com bordados rúnicos.
ITEM_STORY_70019,Um elmo feito de um metal azul místico.
ITEM_STORY_70020,Um escudo ardendo com chamas negras.
ITEM_STORY_70024,Um elmo feito de areia derretida.
ITEM_STORY_70025,Um Escudo geralmente usado por homens-lagarto.
ITEM_STORY_70026,Um elmo feito da carapaça de um escorpião.
ITEM_STORY_70027,Um par de avambraços descobertos numa ruína deserta antiga.
ITEM_STORY_70412,Um escudo com encantamento de gelo.
ITEM_STORY_70413,Um elmo geralmente usado pelos Bárbaros da Terra dos Ventos.
ITEM_STORY_70414,Um par de avambraços feitos da pele de tigres gélidos.
ITEM_STORY_70415,Um elmo que dizem ter sido usado pelos reis dos Gigantes de Gelo.
ITEM_STORY_71001,Um par de sapatos de couro cru.
ITEM_STORY_71002,Uma capa desgastada pelo uso prolongado.
ITEM_STORY_71003,Uma capa feita de pele de lobo.
ITEM_STORY_71004,Botas criadas e herdadas de antecessores.
ITEM_STORY_71005,Um par de luvas de couro simples.
ITEM_STORY_71006,Botas inspiradas em folhas.
ITEM_STORY_71007,Uma capa encantada com o feitiço de Proteção da Terra.
ITEM_STORY_71008,Luvas rápidas como o vento.
ITEM_STORY_71009,Um par de botas de couro longas e resistentes.
ITEM_STORY_71010,Botas de couro fabricadas por um famoso artesão.
ITEM_STORY_71011,Uma capa outrora usada por um famoso aventureiro.
ITEM_STORY_71012,Uma capa que também pode ser usada como arma com seus espinhos serrados.
ITEM_STORY_71013,Um par de luvas bélicas com presas.
ITEM_STORY_71014,Uma capa exclusivamente concedida a batedores experientes.
ITEM_STORY_71015,Luvas feitas na Colina do Espinho Vermelho.
ITEM_STORY_71016,Luvas que dizem terem sido usadas pelos demônios da morte.
ITEM_STORY_71017,Um par de botas de couro sofisticadas.
ITEM_STORY_71018,Luvas de couro reforçada com tachas.
ITEM_STORY_71019,Uma capa feita de um couro azul místico.
ITEM_STORY_71020,Luvas encantadas com uma maldição que coloca o dono num estado de furor.
ITEM_STORY_71024,Luvas de um guerreiro sedento do deserto.
ITEM_STORY_71025,Botas à prova de areia.
ITEM_STORY_71026,Um chapéu ligeiro do deserto.
ITEM_STORY_71027,Uma capa que resfria o usuário defletindo o calor do deserto.
ITEM_STORY_71412,Uma capa gélida congelada.
ITEM_STORY_71413,Botas imbuídas de gelo que permitem que o usuário caminhe sobre a água.
ITEM_STORY_71414,Um capuz feito de um fragmento de gelo azul que nunca derrete.
ITEM_STORY_71415,Luvas saturadas com uma potente energia gélida.
ITEM_STORY_72001,"Um chapéu confortável, geralmente usado por viajantes."
ITEM_STORY_72002,Um chapéu padronizado para feiticeiros aprendizes.
ITEM_STORY_72003,Uma tiara de prata que auxilia no fluxo de mana puro.
ITEM_STORY_72004,Belos sapatos adornados com asas.
ITEM_STORY_72005,Um chapéu cônico fofo.
ITEM_STORY_72006,Um caixão feito de uma flor colhida em Elidora.
ITEM_STORY_72007,Um chapéu feito de penas de harpia.
ITEM_STORY_72008,Luvas imbuídas de magia élfica.
ITEM_STORY_72009,Luvas feitas de um raro tecido escarlate.
ITEM_STORY_72010,Uma balaclava que encobre o rosto.
ITEM_STORY_72011,"Uma tiara dourada, mais preciosa que prata."
ITEM_STORY_72012,Um chapéu com um ornamento azul encantado.
ITEM_STORY_72013,Um cachecol vermelho que faz o usuário parecer mais heroico.
ITEM_STORY_72014,Uma capa amaldiçoada com um desenho de caveira.
ITEM_STORY_72015,Uma tiara sofisticada incrustada com pedras preciosas.
ITEM_STORY_72016,Um chapéu com uma pena portadora da maldição do corvo.
ITEM_STORY_72017,Um cachecol geralmente usado por feiticeiros.
ITEM_STORY_72018,Uma tiara feita de um metal azul raro e encantado.
ITEM_STORY_72019,"Um chapéu com bordas de penas, geralmente usado por estudiosos de magia."
ITEM_STORY_72020,Uma capa sagrada que parece conter toda a galáxia.
ITEM_STORY_72024,Botas criadas pelos artesões da Colina de Areia Vermelha.
ITEM_STORY_72025,Uma capa usada por aqueles em treinamento para se tornarem sábios.
ITEM_STORY_72026,Uma capa sofisticada com bordados dourados.
ITEM_STORY_72027,Um chapéu outrora usado pelos grandes pioneiros.
ITEM_STORY_72412,Um capuz feito de arbusto gélido trançado.
ITEM_STORY_72413,O chapéu de um feiticeiro que aprendeu o feitiço de Congelar.
ITEM_STORY_72414,Uma tiara tecida do gelo por harpias de gelo.
ITEM_STORY_72415,Uma coroa que dizem já ter sido usada pela rainha dos bárbaros.
ITEM_STORY_80001,Um anel de cobre barato.
ITEM_STORY_80002,Um anel com âmbar incrustado.
ITEM_STORY_80003,Um anel com rubis incrustados.
ITEM_STORY_80004,Um anel com safiras incrustadas.
ITEM_STORY_80005,Um anel com pedras de mana refinadas incrustadas.
ITEM_STORY_80006,Um anel abençoado por elementais.
ITEM_STORY_80007,O anel protetor de almas de um sacerdote.
ITEM_STORY_80008,Um anel abençoado por Lua.
ITEM_STORY_80009,Um anel usado por tribos exóticas que usam feitiçaria.
ITEM_STORY_80010,Um anel que simboliza forte vigor e potencial.
ITEM_STORY_80011,O anel de um orc guerreiro.
ITEM_STORY_80012,Um anel marcado com um pacto ancestral.
ITEM_STORY_80013,O anel de um sábio sensato.
ITEM_STORY_80014,Um anel assustador com decoração de caveira.
ITEM_STORY_80015,Um anel que transborda uma chama azul vil.
ITEM_STORY_80016,Um anel do espectro que toma almas.
ITEM_STORY_80017,Um anel de paciência com espinhos.
ITEM_STORY_80018,Um anel encantado com Magia Rúnica.
ITEM_STORY_80019,Um poderoso anel mágico que transborda um brilho roxo.
ITEM_STORY_80020,Um anel com uma selenita que porta as lágrimas da lua.
ITEM_STORY_80021,Um anel de ouro maciço.
ITEM_STORY_80022,Um anel que os nômades oferecem ao oásis como sacrifício.
ITEM_STORY_80023,Um anel que simboliza o fluxo da vida.
ITEM_STORY_80024,Um anel de bruxas videntes.
ITEM_STORY_80412,Um anel resistente usado por Bárbaros.
ITEM_STORY_80413,Um anel feito de um cristal de gelo.
