KEY,Spanish
ITEM_STORY_81422,Aretes fabricados con un fragmento de escama de dragón de hielo.
ITEM_STORY_82401,"Un colgante que, según se dice, optimiza las aptitudes mágicas de quien lo usa."
ITEM_STORY_82407,"Un colgante que, según se dice, optimiza las aptitudes mágicas de quien lo usa."
ITEM_STORY_82416,"Un colgante que, según se dice, optimiza las aptitudes mágicas de quien lo usa."
ITEM_STORY_82402,"Un colgante que, según se dice, optimiza la relación de quien lo usa con los elementales."
ITEM_STORY_82408,"Un colgante que, según se dice, optimiza la relación de quien lo usa con los elementales."
ITEM_STORY_82417,"Un colgante que, según se dice, optimiza la relación de quien lo usa con los elementales."
ITEM_STORY_82403,Un colgante de confianza y lealtad.
ITEM_STORY_82409,Un colgante de confianza y lealtad.
ITEM_STORY_82418,Un colgante de confianza y lealtad.
ITEM_STORY_82404,Un colgante fabricado con un misterioso meteorito.
ITEM_STORY_82410,Un colgante fabricado con un misterioso meteorito.
ITEM_STORY_82419,Un colgante fabricado con un misterioso meteorito.
ITEM_STORY_82405,Una gargantilla alrededor del cuello que brilla espléndidamente como las estrellas.
ITEM_STORY_82411,Una gargantilla alrededor del cuello que brilla espléndidamente como las estrellas.
ITEM_STORY_82420,Una gargantilla alrededor del cuello que brilla espléndidamente como las estrellas.
ITEM_STORY_82406,Un sofisticado colgante del antiguo rey dios.
ITEM_STORY_82421,Un sofisticado colgante del antiguo rey dios.
ITEM_STORY_82422,Un colgante fabricado con los huesos de un tigre de escarcha.
ITEM_STORY_83401,Un sofisticado brazalete de platino.
ITEM_STORY_83407,Un sofisticado brazalete de platino.
ITEM_STORY_83416,Un sofisticado brazalete de platino.
ITEM_STORY_83402,Un brazalete elaborado a mano por los elfos.
ITEM_STORY_83408,Un brazalete elaborado a mano por los elfos.
ITEM_STORY_83417,Un brazalete elaborado a mano por los elfos.
ITEM_STORY_83403,Un brazalete que enfatiza la promesa de hermandad.
ITEM_STORY_83409,Un brazalete que enfatiza la promesa de hermandad.
ITEM_STORY_83418,Un brazalete que enfatiza la promesa de hermandad.
ITEM_STORY_83404,Un anillo maldito hecho por una bruja.
ITEM_STORY_83410,Un anillo maldito hecho por una bruja.
ITEM_STORY_83419,Un anillo maldito hecho por una bruja.
ITEM_STORY_83405,Un brazalete mágico con la forma de la luna.
ITEM_STORY_83411,Un brazalete mágico con la forma de la luna.
ITEM_STORY_83420,Un brazalete mágico con la forma de la luna.
ITEM_STORY_83406,Un brazalete que simboliza la autoridad de los cielos.
ITEM_STORY_83421,Un brazalete que simboliza la autoridad de los cielos.
ITEM_STORY_83422,Un brazalete grande y pesado para los gigantes de escarcha.
ITEM_STORY_140405,Una esfera que contiene el alma de un goblin.
ITEM_STORY_140410,Una esfera que contiene el alma de un goblin.
ITEM_STORY_1404,Una esfera que contiene el alma de un goblin.
ITEM_STORY_140406,Una esfera que contiene el alma de una arpía.
ITEM_STORY_140411,Una esfera que contiene el alma de una arpía.
ITEM_STORY_140407,Una esfera que contiene el alma de un orco.
ITEM_STORY_140412,Una esfera que contiene el alma de un orco.
ITEM_STORY_140408,Una esfera que contiene el espíritu vengativo de un no-muerto atormentado.
ITEM_STORY_140413,Una esfera que contiene el espíritu vengativo de un no-muerto atormentado.
ITEM_STORY_140401,Una esfera creada con piedras lunares y la magia de los elfos oscuros.
ITEM_STORY_140409,Una esfera creada con piedras lunares y la magia de los elfos oscuros.
ITEM_STORY_140414,Una esfera creada con piedras lunares y la magia de los elfos oscuros.
ITEM_STORY_140402,Una esfera hecha de la escama del rey Lagarto y la piedra del alma.
ITEM_STORY_140415,Una esfera hecha de la escama del rey Lagarto y la piedra del alma.
ITEM_STORY_140416,Una esfera que lleva el rey de los gigantes de escarcha.
ITEM_STORY_160001,Un dije de cristal que se ha esculpido perfectamente. Purifica la energía impura y aumenta el mana.
ITEM_STORY_50001,Una lanza rústica fabricada con materiales desgastados.
ITEM_STORY_50002,Una lanza utilizada por los soldados regulares de Orvelia.
ITEM_STORY_50003,Una lanza utilizada por los escoltas de comerciantes de Orvelia.
ITEM_STORY_50004,Una lanza utilizada por cazadores experimentados.
ITEM_STORY_50005,Una lanza bien afilada.
ITEM_STORY_50006,Una lanza utilizada por las dríadas del pantano.
ITEM_STORY_50007,Una lanza de bosque templada por los elfos.
ITEM_STORY_50008,Una lanza mágica imbuida del poder de los elementalistas.
ITEM_STORY_50009,Una lanza larga utilizada por las órdenes de caballeros de alto rango.
ITEM_STORY_50010,Una lanza utilizada por los orcos guerreros.
ITEM_STORY_50011,Una lanza malvada utilizada para cazar bestias furiosas.
ITEM_STORY_50012,Una lanza que utilizaban los caballeros en las guerras de antaño.
ITEM_STORY_50013,Una lanza imbuida de un aura oscura y sangrienta.
ITEM_STORY_50014,Aquellos que han usado esta lanza continúan usándola como los no-muertos.
ITEM_STORY_50015,Una lanza fabricada con huesos en descomposición.
ITEM_STORY_50016,Una lanza larga que solían empuñar los invasores en las guerras pasadas.
ITEM_STORY_50017,Una lanza fabricada con las raíces de los hombres árbol imbuida de oscuridad.
ITEM_STORY_50018,Una lanza larga utilizada por los elfos oscuros guerreros.
ITEM_STORY_50019,Una lanza larga ceremonial encantada con un hechizo chamánico.
ITEM_STORY_50020,Una lanza guardiana encantada con el hechizo mágico de luz de luna de los elfos oscuros.
ITEM_STORY_50024,Una lanza larga utilizada por los nómadas del desierto.
ITEM_STORY_50025,Un tridente utilizado por los hombres lagarto.
ITEM_STORY_50026,Una lanza utilizada para pescar en oasis.
ITEM_STORY_50027,Una lanza fabricada con la cola y el exoesqueleto de un escorpión gigante.
ITEM_STORY_50412,"Una lanza que solo se encuentra en Tierras del Viento, fabricada con árboles de escarcha."
ITEM_STORY_50413,Una lanza utilizada comúnmente por los guerreros del reino bárbaro.
ITEM_STORY_50414,Una lanza utilizada por los gigantes de escarcha.
ITEM_STORY_50415,Una lanza diseñada especialmente por los bárbaros de la tribu Lobo de Escarcha.
ITEM_STORY_51001,Un mandoble viejo y oxidado.
ITEM_STORY_51002,Una espada larga utilizada por los soldados regulares.
ITEM_STORY_51003,Un sable pesado.
ITEM_STORY_51004,Una espada magnífica de un capitán mercenario.
ITEM_STORY_51005,Un mandoble muy grande.
ITEM_STORY_51006,Un mandoble para soldados experimentados.
ITEM_STORY_51007,Una espada encantada con el hechizo del viento de la espada.
ITEM_STORY_51008,Una espada bendecida por los elementales.
ITEM_STORY_51009,"Un mandoble fácil de empuñar, ya que es más liviano de lo que parece."
ITEM_STORY_51010,Un mandoble decorativo utilizado en las ceremonias.
ITEM_STORY_51011,Un mandoble de gladiadores que luchan por sus vidas.
ITEM_STORY_51012,Un mandoble imbuido de un viento de prosperidad.
ITEM_STORY_51013,Una espada larga con la imagen de los muertos grabada.
ITEM_STORY_51014,Una espada larga realizada con la mayor dedicación.
ITEM_STORY_51015,Un mandoble utilizado por los caballeros de altos rangos.
ITEM_STORY_51016,Un mandoble que emite alaridos de la muerte.
ITEM_STORY_51017,Una espada larga encantada con la propia magia de luz de luna de los elfos oscuros.
ITEM_STORY_51018,Una espada larga con una runa mágica incrustada.
ITEM_STORY_51019,Un mandoble utilizado en una época por un reconocido comandante.
ITEM_STORY_51020,Una espada larga con una sofisticada joya incrustada cuyo nombre es «Ojo de Bestia».
ITEM_STORY_51024,Un mandoble tradicional de los nómadas del desierto.
ITEM_STORY_51025,Una daga rompeespadas fabricada con huesos y labrada por hombres lagarto.
ITEM_STORY_51026,Un mandoble utilizado por los hombres lagarto de altos rangos.
ITEM_STORY_51027,Un mandoble con la forma de una melena de león.
ITEM_STORY_51412,Un hacha fabricada con árboles de escarcha que solo se encuentran en la Montaña Nevada de Tierras del Viento.
ITEM_STORY_51413,Un par de hachas dobles utilizadas por los bárbaros.
ITEM_STORY_51414,Un mandoble imbuido de la poderosa energía glacial de los gigantes de escarcha.
ITEM_STORY_51415,Una espada fabricada con hielo transparente que jamás se derrite.
ITEM_STORY_52001,Una daga poco costosa que encuentra en cualquier herrería.
ITEM_STORY_52002,Una espada corta y rústica de goblin.
ITEM_STORY_52003,Un par de espadas gemelas empuñadas por soldados que valoran la velocidad.
ITEM_STORY_52004,Un par de espadas largas gemelas fabricadas con acero refinado color plata.
ITEM_STORY_52005,Un par de espadas gemelas con un uso considerable.
ITEM_STORY_52006,Una daga fabricada con acero refinado.
ITEM_STORY_52007,Una daga utilizada comúnmente por asesinos.
ITEM_STORY_52008,Una daga fabricada con materiales tan livianos como una pluma.
ITEM_STORY_52009,Una daga muy bien afilada.
ITEM_STORY_52010,Una daga que suele utilizar la milicia.
ITEM_STORY_52011,"Dos cuchillas que, según dicen, crean una ilusión si se blanden rápidamente."
ITEM_STORY_52012,Una daga que se otorga a los centinelas que prestaron un servicio excepcional en el campo de batalla.
ITEM_STORY_52013,Un par de espadas gemelas fabricadas con huesos afilados.
ITEM_STORY_52014,Una daga oscura con el aura de la muerte.
ITEM_STORY_52015,Un par de espadas gemelas malvadas que han arrebatado innumerables vidas.
ITEM_STORY_52016,Una daga negra que parece ser venenosa.
ITEM_STORY_52017,Una daga que suelen usar los elfos oscuros.
ITEM_STORY_52018,Una antigua daga mágica que a veces se encuentra entre las ruinas.
ITEM_STORY_52019,Una daga maldita que los demonios utilizaron en la guerra hace 100 años.
ITEM_STORY_52020,Un par de espadas hermanas que simbolizan el sol y la luna.
ITEM_STORY_52412,Una daga fabricada con la corteza de un árbol de escarcha.
ITEM_STORY_52413,Un par de espadas largas gemelas utilizadas por las arpías guerreras de escarcha.
ITEM_STORY_52414,Una daga tallada de las raíces gruesas de los hombres árbol de escarcha.
ITEM_STORY_52415,Una daga congelada tallada de un hielo que jamás se derrite.
ITEM_STORY_53001,Un arco utilizado por los aprendices de arquero.
ITEM_STORY_53002,Una ballesta más liviana y fácil de usar que las ballestas comunes.
ITEM_STORY_53003,Una ballesta hecha a medida para goblins pequeños.
ITEM_STORY_53004,Una ballesta superior que es útil para cazar.
ITEM_STORY_53005,Un arco largo común utilizado por los arqueros.
ITEM_STORY_53006,Una ballesta más grande y potente.
ITEM_STORY_53007,El arco mágico de las arpías encantado con magia de viento.
ITEM_STORY_53008,Una ballesta diseñada para cazar bestias de gran tamaño.
ITEM_STORY_53009,Una ballesta de calidad capaz de disparar con rapidez y precisión.
ITEM_STORY_53010,Un arco poderoso que utilizan los orcos.
ITEM_STORY_53011,Una versión modificada y más poderosa de la ballesta de cazador.
ITEM_STORY_53012,Una ballesta mística imbuida de las canciones de los poetas.
ITEM_STORY_53013,Un arco fabricado con huesos que emana energía oscura.
ITEM_STORY_53014,Una ballesta que gira las flechas para mejorar la perforación.
ITEM_STORY_53015,Un arco maldito que rastrea automáticamente a criaturas con sangre.
ITEM_STORY_53016,Una ballesta que dispara flechas imbuidas de la maldición de los cuervos.
ITEM_STORY_53017,Un arco de una marca famosa que suelen usar los mejores arqueros.
ITEM_STORY_53018,Un arco encantado con la magia de luz de luna.
ITEM_STORY_53019,Un arco imbuido de luz que puede disparar flechas rápidas y poderosas.
ITEM_STORY_53020,Un arco que canta la canción de la luz de luna a medida que sus flechas atraviesan a sus objetivos.
ITEM_STORY_53024,Un arco utilizado por los nómadas del desierto.
ITEM_STORY_53025,Un arco que suelen usar los hombres lagarto.
ITEM_STORY_53026,Una poderosa ballesta cuyas flechas penetran incluso a través de la arena.
ITEM_STORY_53027,Una ballesta de calidad fabricada con forma de águila.
ITEM_STORY_53412,Un arco fabricado con las ramas de los árboles de escarcha.
ITEM_STORY_53413,Un arco especial utilizado por las arpías de escarcha.
ITEM_STORY_53414,Un arco gigante que solo pueden manipularlo aquellos que tienen la fuerza de los bárbaros.
ITEM_STORY_53415,Un arco que lanza flechas heladas capaces de congelar almas.
ITEM_STORY_54001,Un cañón de mano rústico diseñado por un aprendiz de mecánico.
ITEM_STORY_54002,Un arma de entrenamiento rústica con llave de mecha que solo se usa en campos de tiro.
ITEM_STORY_54003,Un cañón de mano que se usa con pólvora especial.
ITEM_STORY_54004,Un cañón modificado rústicamente por los goblins.
ITEM_STORY_54005,Un arma mecánica automática con llave de mecha.
ITEM_STORY_54006,Cañón de mano de acero reforzado.
ITEM_STORY_54007,Un cañón de mano lleno de pólvora adicional para amplificar su potencia de fuego.
ITEM_STORY_54008,Un rifle con atractivos adornos.
ITEM_STORY_54009,Un cañón de mano refinado elaborado por un artesano experto.
ITEM_STORY_54010,Un cañón modificado de forma constante y mejorado.
ITEM_STORY_54011,Un cañón de mano mecánico modificado por un científico demente.
ITEM_STORY_54012,Un arma utilizada en la última guerra contra los demonios.
ITEM_STORY_54013,Un cañón de mano utilizado por los muertos.
ITEM_STORY_54014,Un cañón de mano lanzallamas que puede abarcar una gran extensión.
ITEM_STORY_54015,Un cañón largo altamente modificado.
ITEM_STORY_54016,Un arma de fuego con el sello de un demonio enfurecido.
ITEM_STORY_54017,Un cañón de mano producido en masa apto para la guerra.
ITEM_STORY_54018,Un cañón largo a menudo utilizado por piratas.
ITEM_STORY_54019,Un cañón de mano completamente lleno de pólvora para maximizar su potencia de fuego.
ITEM_STORY_54020,Un rifle que fabricaron los demonios usando la tecnología que adquirieron después de la guerra.
ITEM_STORY_54024,Una pistola que suelen utilizar los saqueadores del desierto.
ITEM_STORY_54025,Un cañón que utilizan los escoltas de comerciantes para ahuyentar a los saqueadores.
ITEM_STORY_54026,Un rifle de francotirador para los ataques de largo alcance.
ITEM_STORY_54027,Un cañón con una potencia de fuego impresionante debido a la mezcla entre pólvora y una sustancia que produce el zorro del desierto.
ITEM_STORY_54412,Un rifle tallado de un árbol de escarcha.
ITEM_STORY_54413,Una escopeta cuyos proyectiles tienen una gran dispersión y pueden impactar en varios objetivos.
ITEM_STORY_54414,Un rifle de francotirador proveniente de un imperio lejano.
ITEM_STORY_54415,Un arma extravagante fabricada con los huesos de un dragón de hielo.
ITEM_STORY_55001,Un bastón fabricado con un árbol viejo.
ITEM_STORY_55002,Una rama encantada.
ITEM_STORY_55003,Un bastón bonito adornado con ornamentos rojos.
ITEM_STORY_55004,Un bastón fabricado con poderosas piedras de Mana.
ITEM_STORY_55005,Una varita pequeña miniaturizada para transportarla con facilidad.
