KEY,ChineseSimplified
ITEM_STORY_803004,地狱犬灵魂附身的短剑。
ITEM_STORY_803010,相传是利用永远不会凝固的熔岩制成的危险双手剑。
ITEM_STORY_804001,堆满火山灰的老旧弩.
ITEM_STORY_804002,利用精雕过的黑曜石制成的长弓。
ITEM_STORY_804003,蕴含恶龙魔法的大弓。
ITEM_STORY_804004,使用不死鸟的翅膀骨头制成的弓。
ITEM_STORY_804010,相传是利用永远不会凝固的熔岩制成的危险长弓。
ITEM_STORY_805001,堆满火山灰的老旧步枪。
ITEM_STORY_805002,利用精雕过的黑曜石制成的大炮。
ITEM_STORY_805003,蕴含恶龙魔法的滑膛枪。
ITEM_STORY_805004,利用熔岩魔像的核心制成的魔力炮。
ITEM_STORY_805010,相传是利用永远不会凝固的熔岩制成的危险大炮。
ITEM_STORY_806001,堆满火山灰的老旧法杖。
ITEM_STORY_806002,利用精雕过的黑曜石制成的手杖。
ITEM_STORY_806003,蕴含恶龙魔法的法杖。
ITEM_STORY_806004,蕴含地狱之火的法杖。
ITEM_STORY_806010,相传是利用永远不会凝固的熔岩制成的危险手杖。
ITEM_STORY_807001,堆满火山灰的老旧金属铠甲。
ITEM_STORY_807002,添加精雕过的黑曜石制成的金属铠甲。
ITEM_STORY_807003,蕴含恶龙魔法的金属铠甲。
ITEM_STORY_807004,永远燃烧的地狱甲胄。
ITEM_STORY_807010,相传是利用永远不会凝固的熔岩制成的危险金属铠甲。
ITEM_STORY_808001,堆满火山灰的老旧鳞片铠甲。
ITEM_STORY_808002,编织精雕过的黑曜石制成的鳞片铠甲。
ITEM_STORY_808003,蕴含恶龙魔法的鳞片铠甲。
ITEM_STORY_808004,利用恶魔皮革制成的铠甲。
ITEM_STORY_808010,相传是利用永远不会凝固的熔岩制成的危险鳞片铠甲。
ITEM_STORY_809001,堆满火山灰的老旧长袍。
ITEM_STORY_809002,利用精雕过的黑曜石当作装饰的长袍。
ITEM_STORY_809003,蕴含恶龙魔法的长袍。
ITEM_STORY_809004,利用稀有火焰玫瑰的葛藤制成的长袍。
ITEM_STORY_809010,相传是利用永远不会凝固的熔岩制成的危险长袍。
ITEM_STORY_810001,堆满火山灰的老旧头盔。
ITEM_STORY_810002,利用精雕过的黑曜石制成的盾牌。
ITEM_STORY_810003,蕴含恶龙魔法的腕甲。
ITEM_STORY_810004,依照恶魔头型制成的头盔。
ITEM_STORY_810010,相传是利用永远不会凝固的熔岩制成的危险盾牌。
ITEM_STORY_811001,堆满火山灰的老旧手套。
ITEM_STORY_811002,利用精雕过的黑曜石装饰成的长靴。
ITEM_STORY_811003,蕴含恶龙魔法的鞋子。
ITEM_STORY_811004,利用牙龙皮革制成的手臂保护带。
ITEM_STORY_811010,相传是利用永远不会凝固的熔岩制成的危险披风。
ITEM_STORY_812001,堆满火山灰的老旧帽子..
ITEM_STORY_812002,利用精雕过的黑曜石装饰成的饰环。
ITEM_STORY_812003,蕴含恶龙魔法的饰环。
ITEM_STORY_812004,蕴含火之力的魔法兜帽。
ITEM_STORY_812010,相传是利用永远不会凝固的熔岩制成的危险鞋子。
ITEM_STORY_813001,堆满火山灰的老旧戒指。
ITEM_STORY_813002,利用精雕过的黑曜石制成的戒指。
ITEM_STORY_813003,蕴含恶龙魔法的戒指。
ITEM_STORY_813004,镶嵌有地狱宝石的戒指。
ITEM_STORY_813010,相传是利用永远不会凝固的熔岩制成的危险戒指。
ITEM_STORY_814001,堆满火山灰的老旧耳环。
ITEM_STORY_814002,利用精雕过的黑曜石制成的耳环。
ITEM_STORY_814003,蕴含恶龙魔法的耳环。
ITEM_STORY_814004,相传是以前火焰之龙制成的耳环。
ITEM_STORY_814010,相传是利用永远不会凝固的熔岩制成的危险耳环。
ITEM_STORY_815001,堆满火山灰的老旧项链。
ITEM_STORY_815002,精雕过的黑曜石如同宝石般镶嵌在上面的项链。
ITEM_STORY_815003,蕴含恶龙魔法的项链。
ITEM_STORY_815004,傲慢恶魔死后留下的项链。
ITEM_STORY_815010,相传是利用永远不会凝固的熔岩制成的危险项链。
ITEM_STORY_816001,堆满火山灰的老旧手环。
ITEM_STORY_816002,利用精雕过的黑曜石制成的手环。
ITEM_STORY_816003,蕴含恶龙魔法的手环。
ITEM_STORY_816004,燃烧的熔岩手环。
ITEM_STORY_816010,相传是利用永远不会凝固的熔岩制成的危险手环。
ITEM_STORY_817001,堆满火山灰的老旧法珠。
ITEM_STORY_817002,利用精雕过的黑曜石制成的法珠。
ITEM_STORY_817003,蕴含恶龙魔法的法珠。
ITEM_STORY_817004,利用火山中心地带才能找到的稀有物质制成的法珠。
ITEM_STORY_817010,相传是利用永远不会凝固的熔岩制成的危险法珠。
ITEM_STORY_821009,赋予高浓缩功能的特制空瓶，特殊的构造可蕴含经验与知识。
ITEM_STORY_821010,瓶子内充满了由经验与知识高浓缩精炼成的药水。
ITEM_STORY_801027,传说是在过去的魔族战争中魔王军所使用的长矛。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_802027,传说是在过去的魔族战争中魔王军所使用的巨剑。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_803027,传说是在过去的魔族战争中魔王军所使用的短剑。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_804027,传说是在过去的魔族战争中魔王军所使用的长弓。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_805027,传说是在过去的魔族战争中魔王军所使用的步枪。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_806027,传说是在过去的魔族战争中魔王军所使用的手杖。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_807027,传说是在过去的魔族战争中魔王军所穿的金属铠甲。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_808027,传说是在过去的魔族战争中魔王军所穿的鳞片铠甲。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_809027,传说是在过去的魔族战争中魔王军所穿的长袍。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_810027,传说是在过去的魔族战争中魔王军所使用的盾牌。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_811027,传说是在过去的魔族战争中魔王军所披的斗篷。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_812027,传说是在过去的魔族战争中魔王军所戴的帽子。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_813027,传说是在过去的魔族战争中魔王军所戴的戒指。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_814027,传说是在过去的魔族战争中魔王军所戴的耳饰。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_815027,传说是在过去的魔族战争中魔王军所戴的项链。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_816027,传说是在过去的魔族战争中魔王军所戴的手环。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_817027,传说是在过去的魔族战争中魔王军所戴的法珠。它弥漫着暗黑气息，是受诅咒的物品。
ITEM_STORY_801016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的长矛。
ITEM_STORY_802016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的巨剑。
ITEM_STORY_803016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的短剑。
ITEM_STORY_804016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的长弓。
ITEM_STORY_805016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的步枪。
ITEM_STORY_806016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的手杖。
ITEM_STORY_807016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所穿的金属铠甲。
ITEM_STORY_808016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所穿的鳞片铠甲。
ITEM_STORY_809016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所穿的长袍。
ITEM_STORY_810016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所使用的盾牌。
ITEM_STORY_811016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所披的斗篷。
ITEM_STORY_812016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的帽子。
ITEM_STORY_813016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的戒指。
ITEM_STORY_814016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的耳饰。
ITEM_STORY_815016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的项链。
ITEM_STORY_816016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的手环。
ITEM_STORY_817016,传说是在魔族战争期间背叛人类并归附于魔族一方，试图掠夺英雄们的生命的叛徒阿勒赫尔及其手下所戴的法珠。
ITEM_STORY_801026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的长矛。
ITEM_STORY_802026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的巨剑。
ITEM_STORY_803026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的短剑。
ITEM_STORY_804026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的长弓。
ITEM_STORY_805026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的步枪。
ITEM_STORY_806026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的手杖。
ITEM_STORY_807026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所穿的金属铠甲。
ITEM_STORY_808026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所穿的鳞片铠甲。
ITEM_STORY_809026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所穿的长袍。
ITEM_STORY_810026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所使用的盾牌。
ITEM_STORY_811026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所披的斗篷。
ITEM_STORY_812026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的帽子。
ITEM_STORY_813026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的戒指。
ITEM_STORY_814026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的耳饰。
ITEM_STORY_815026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的项链。
ITEM_STORY_816026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的手环。
ITEM_STORY_817026,传说是在魔族战争期间察觉到叛徒阿勒赫尔的叛变之心，阻止阿勒赫尔并将英雄保护到底的忠臣梅西德及其手下所戴的法珠。
HERO_ACTION_IDLE,待机
HERO_ACTION_BATTLEIDLE,准备战斗
HERO_ACTION_MOVE,移动
HERO_ACTION_DIE,死亡
HERO_ACTION_RUN,奔跑
HERO_ACTION_DAMAGE,遭受攻击
HERO_ACTION_STUN,晕眩
HERO_ACTION_DOWN,击倒
HERO_ACTION_ATTACK1,攻击动作
HERO_ACTION_VICTORY,胜利
HERO_ACTION_INNIDLE,旅馆待机动作
HERO_ACTION_INNREACTION,旅馆反应
HERO_ACTION_PURIFY,净化动作
HERO_ACTION_PURIFY1,净化动作1
HERO_ACTION_PURIFY2,净化动作2
HERO_ACTION_PURIFYREACTION1,净化反应1
HERO_ACTION_PURIFYREACTION2,净化反应2
HERO_ACTION_AHEM,咳嗽
HERO_ACTION_CRY,笑貌
HERO_ACTION_EMBARRASSED,害羞
HERO_ACTION_PATHETIC,悲情
HERO_ACTION_POINT,指责
HERO_ACTION_QUESTION0,疑问
HERO_ACTION_QUESTION,疑问1
HERO_ACTION_QUESTION2,疑问2
HERO_ACTION_SHY,害羞1
HERO_ACTION_SHY2,害羞2
HERO_ACTION_SMILE,微笑
HERO_ACTION_SMALLSMILE,隐隐的微笑
HERO_ACTION_NOBLESMILE,高贵的微笑
HERO_ACTION_CYNICALSMILE,冷冷的微笑
HERO_ACTION_FORCEDSMILE,虚假的微笑
HERO_ACTION_SMILEBITTER,苦笑
HERO_ACTION_SMILESOFT,温柔的微笑
HERO_ACTION_BIGSMILE,大大的笑容
HERO_ACTION_SMILE1,微笑1
HERO_ACTION_SMILE2,微笑2
HERO_ACTION_FAINTSMILE,依稀的微笑
HERO_ACTION_BRIGHTSMILE,明亮的微笑
HERO_ACTION_WICKEDSMILE,卑鄙的微笑
HERO_ACTION_SORRINESS,抱歉貌
HERO_ACTION_SULK,气呼呼
HERO_ACTION_SURPRISE,惊讶1
HERO_ACTION_SURPRISE2,惊讶2
HERO_ACTION_SURPRISEBIG,惊讶（大）
HERO_ACTION_SURPRISENEGATIVE,惊讶（负面）
HERO_ACTION_SURPRISEPOSITIVE,惊讶（正面）
HERO_ACTION_TWISTHAIR,编发
HERO_ACTION_CONFIDENT,自信
HERO_ACTION_CONFIDENCE1,自信满满1
HERO_ACTION_CONFIDENCE2,自信满满2
HERO_ACTION_DOUBT,疑惑
HERO_ACTION_NORMAL0,一般姿势
HERO_ACTION_ORDER,命令
HERO_ACTION_SIGH,叹气
HERO_ACTION_SIGH0,一口气1
HERO_ACTION_SIGH1,一口气2
HERO_ACTION_SIGH2,一口气3
HERO_ACTION_SUGGEST,提议
HERO_ACTION_ANGER,愤怒
HERO_ACTION_ANGER0,愤怒1
HERO_ACTION_ANGER1,愤怒2
HERO_ACTION_ANGERBIG,愤怒（大）
HERO_ACTION_ANGERSMALL,愤怒（小）
HERO_ACTION_ANGRYSHOUTS,愤怒的呼喊
HERO_ACTION_LAUGH,笑容
HERO_ACTION_BIGLAUGH,笑容（大）
HERO_ACTION_UNEASYLAUGH,不安的笑容
HERO_ACTION_LAUGHBIG,笑容（大）
HERO_ACTION_LAUGHLITTLE,笑容（小）
HERO_ACTION_WICKEDLAUGH,邪恶的笑容
HERO_ACTION_COMA,受伤
HERO_ACTION_DECISION,下决心
HERO_ACTION_FIGHTING1,战斗冲刺1
HERO_ACTION_FIGHTING2,战斗冲刺2
HERO_ACTION_IRRITATION,烦躁
HERO_ACTION_OH,吓得目瞪口呆
HERO_ACTION_OH1,吓得目瞪口呆1
HERO_ACTION_OH2,吓得目瞪口呆2
HERO_ACTION_REALIZE,醒悟
HERO_ACTION_SADDEEP,极度伤心
HERO_ACTION_THINKING,思考
HERO_ACTION_WORRY,担心1
HERO_ACTION_WORRY2,担心2
HERO_ACTION_FURY,暴怒
HERO_ACTION_HAPPY,幸福
HERO_ACTION_LOVE,爱慕
HERO_ACTION_MERONG,鬼脸
HERO_ACTION_RUIN,悲情
HERO_ACTION_SCORN,轻蔑
HERO_ACTION_SHOUT0,呐喊
HERO_ACTION_SHOUT,呐喊1
HERO_ACTION_SORRY,抱歉貌1
HERO_ACTION_SORRY2,抱歉貌2
HERO_ACTION_CONFUSION,混乱
HERO_ACTION_COOL,冷静
HERO_ACTION_RAGE,激情
HERO_ACTION_TUT,弹舌
HERO_ACTION_NOTFORGIVE,无法原谅
HERO_ACTION_DISAPPOINTMENT,失望
HERO_ACTION_ENJOYMENT,愉悦
HERO_ACTION_ROAR,咆哮
HERO_ACTION_SCOLD,生气
HERO_ACTION_THANKS,感谢
HERO_ACTION_FEAR,害怕
HERO_ACTION_PRAY,祈祷
HERO_ACTION_PRAY1,祈祷1
HERO_ACTION_PRAY2,祈祷2
HERO_ACTION_PRAY3,祈祷3
HERO_ACTION_FORCE,集中精神
HERO_ACTION_RESOLUTE,坚决
HERO_ACTION_DAMN,粗野
HERO_ACTION_BLANK,茫然
HERO_ACTION_SCARE0,恐惧
HERO_ACTION_SCARE,恐惧1
HERO_ACTION_SCARE2,恐惧2
HERO_ACTION_SUPERIORITY,优越感1
HERO_ACTION_SUPERIORITY2,优越感2
HERO_ACTION_UNCONSCIOUS,无意识
HERO_ACTION_STRONGWILL,强烈意志
HERO_ACTION_CONSOLATION,安慰
HERO_ACTION_BLITZ,冲锋
HERO_ACTION_RELIEF,安心
HERO_ACTION_ALERT,警觉
HERO_ACTION_PATIENCE,引导
HERO_ACTION_POLITE,端庄
