KEY,ChineseSimplified
NPC_HALLOFHERO_TOUCH03,我脱下头罩的瞬间就会发生可怕的事。
NPC_HALLOFHERO_TOUCH04,呵呵，你真是调皮，\n年轻的勇者。
NPC_HALLOFHERO_TOUCH05,你是在勾引我吗？\n真是有趣。
NPC_HALLOFHERO_TOUCH06,如果你能轻易击倒魔王，那我就愿意与你同行，\n呵呵。
NPC_PIT_WELCOME01,来这里有什么事吗？是专程来送死的吗？
NPC_PIT_WELCOME02,真是胆大包天，滚开！小鬼！
NPC_PIT_WELCOME03,我就是食人妖！
NPC_PIT_BUY01,你有资格拥有那个东西。
NPC_PIT_BUY02,哈！还真是大方，期待下次的相遇吧！
NPC_PIT_TOUCH01,勇者？在我看来只是一个小鬼罢了。
NPC_PIT_TOUCH02,不要太怕我，哈哈哈。
NPC_PIT_TOUCH03,我曾经也和你一样是冒险家。
NPC_PIT_TOUCH04,听说你很强？不过还是没办法击败我。
NPC_PIT_TOUCH05,哈哈！卢克拉，拉乌拉，塔夏！克莱科！
NPC_PIT_TOUCH06,你该不会以为自己是独一无二的吧？
NPC_BLACKSMITH_WELCOME01,噢！欢迎呀，\n有什么需要吗？
NPC_BLACKSMITH_WELCOME02,欢迎来到我的锻造所。
NPC_BLACKSMITH_WELCOME03,我可以帮你铸造任何你想要的东西！
NPC_BLACKSMITH_BUY01,哈哈哈，谢谢。
NPC_BLACKSMITH_BUY02,我用自己的名字来保证它的质量！
NPC_BLACKSMITH_TOUCH01,你很在意这个肌肉吗？\n这是我的骄傲。
NPC_BLACKSMITH_TOUCH02,这个铁锤既能制造\n也能粉碎东西。
NPC_BLACKSMITH_TOUCH03,有看见这个拳头吗？\n你最好小心一点。
NPC_BLACKSMITH_TOUCH04,只要在铁砧上被铁锤敲过一次，就能知道我可不是泛泛之辈。
NPC_BLACKSMITH_TOUCH05,你的脑袋……\n可没办法修理，哈哈哈！
NPC_BLACKSMITH_TOUCH06,最近的素材都不太可靠，我想亲自去收集素材。
NPC_BLACKSMITH_SUCCESS,全都很完美！成功强化了。
NPC_BLACKSMITH_FAIL,很抱歉…大概是火力太差的关系，强化失败了。
NPC_RUNESHOP_WELCOME01,快来吧，需要些什么呢？
NPC_RUNESHOP_WELCOME02,希望能成为你们的助力。
NPC_RUNESHOP_WELCOME03,若是有任何需要就说一声吧，我会提供援助。
NPC_RUNESHOP_BUY01,希望能对你的未来帮上忙。
NPC_RUNESHOP_BUY02,希望那个符石能成为照亮你前程的星星。
NPC_RUNESHOP_TOUCH01,有任何疑问吗？
NPC_RUNESHOP_TOUCH03,我不会生气，希望你不会对其他熊这样。
NPC_RUNESHOP_TOUCH04,就算有老人的智慧也帮不上太大的忙。
NPC_RUNESHOP_TOUCH05,战斗并不是我的专业领域，就算问了也没用。
NPC_RUNESHOP_TOUCH06,我偶尔会认为不能一直对黑暗的力量视若无睹。
NPC_INN_WELCOME01,欢迎来到英雄旅馆！
NPC_INN_WELCOME02,欢迎光临！\n我推荐朱诺特制烤肉！
NPC_INN_WELCOME03,经常见面呢？\n请坐在里面！
NPC_INN_BUY01,朱诺特制料理出炉啰！
NPC_INN_BUY02,谢谢你每次的帮忙！快吃吧！
NPC_INN_BUY03,谢谢你的帮忙！相信这会是一场丰盛的庆典？
NPC_INN_BUY04,祝你有个愉快的感恩节～！
NPC_INN_BUY05,感谢您时常光临！
NPC_INN_BUY06,保证绝佳质量！
NPC_INN_TOUCH01,我现在很忙，晚一点吧！
NPC_INN_TOUCH02,请安静一点！
NPC_INN_TOUCH03,厕所在那～～边～
NPC_INN_TOUCH04,啊！这里不能赊账～！
NPC_INN_TOUCH05,约会还是等以后吧～
NPC_INN_TOUCH06,呵呵，请到没人看见的\n地方再告白吧～～
NPC_INN_TOUCH07,我会期待更棒的商品的！
NPC_INN_TOUCH08,和新加入的英雄们变熟了呢！\n来！收下吧！这是那些和你变熟的英雄们所送的礼物！
NPC_INN_RECRUIT01,味道真棒～
NPC_INN_RECRUIT02,很有光泽呢！
NPC_INN_RECRUIT03,哇！这个好像可以用很久。
NPC_INN_RECRUIT04,这跟自己的料理被称赞一样是件值得开心的事呢！
NPC_TOWEROFCHALLENGE_WELCOME01,如果你能经常来，我会非常感激，独自一人守着塔实在太无聊了。
NPC_TOWEROFCHALLENGE_WELCOME02,最近和各位见面是我唯一的乐趣～
NPC_TOWEROFCHALLENGE_WELCOME03,只要在挑战之塔收集神器碎片，我就能帮你复原。
NPC_TOWEROFCHALLENGE_BUY01,要看哪一种神器呢？
NPC_TOWEROFCHALLENGE_BUY02,复原神器，拭目以待吧～
NPC_TOWEROFCHALLENGE_TOUCH01,今天在外面有发生什么事吗？
NPC_TOWEROFCHALLENGE_TOUCH02,请多说一点你的故事吧。
NPC_TOWEROFCHALLENGE_TOUCH03,两个人一起工作应该也不错。
NPC_TOWEROFCHALLENGE_TOUCH04,皇家的人要做的事情相当多，守护这个地方也是重要任务之一。
NPC_TOWEROFCHALLENGE_TOUCH05,你是否曾和被风吹落的叶子说话呢？
NPC_TOWEROFCHALLENGE_TOUCH06,修复神器时不会发生手滑的情况，所以尽管放心吧。
NPC_TOWEROFCHALLENGE_RECRUIT01,呜哇，竟然是礼物！谢谢～
NPC_TOWEROFCHALLENGE_RECRUIT02,啊哈哈，又送这么多的礼物…！
NPC_TOWEROFCHALLENGE_RECRUIT03,是比古代神器更有价值的礼物呀…！
NPC_TOWEROFCHALLENGE_RECRUIT04,嘻嘻嘻，老是只收礼物虽然有点抱歉…真的很感谢你！
NPC_WOLDTREE_WELCOME01,又见面了，勇者。
NPC_WOLDTREE_WELCOME02,在世界树的树荫下好好休息后在离开吧。
NPC_WOLDTREE_WELCOME03,我是世界树的妖精莉儿，你该不会忘记我了吧？
NPC_WOLDTREE_TOUCH01,啊啊啊～！
NPC_WOLDTREE_TOUCH02,妖精并不是每个人都能随便乱碰的！
NPC_WOLDTREE_TOUCH03,我最近觉得非常轻松～～！
NPC_WOLDTREE_TOUCH04,请把我当作圣剑一样好好珍惜。
NPC_WOLDTREE_TOUCH05,你示爱的方式还真夸张，啊，真是太棒了。
NPC_WOLDTREE_TOUCH06,不管怎么样我都比你们更年长。
NPC_GUILDSUPPRESS_WELCOME01,这是公会讨伐战，准备好了吗？
NPC_GUILDSUPPRESS_WELCOME02,我是讨伐教官哈贝洛，有事吗？
NPC_GUILDSUPPRESS_WELCOME03,你是和公会会员一起来的吗？对单枪匹马的人来说，那是相当棘手的猎物。
NPC_GUILDSUPPRESS_TOUCH01,全世界最强的公会能获得胜利的殊荣！
NPC_GUILDSUPPRESS_TOUCH02,只要魔族存在就永远不会有和平的一天。
NPC_GUILDSUPPRESS_TOUCH03,这是一场激烈的战斗…祝你好运。
NPC_GUILDSUPPRESS_TOUCH04,你…有家人吗？
NPC_GUILDSUPPRESS_TOUCH05,…还有其他事吗？
NPC_GUILDSUPPRESS_TOUCH06,希望大家能好好安息…
NPC_GUILDSUPPRESS_REACTION01,开始进行讨伐战吧。
NPC_GUILDSUPPRESS_REACTION02,请保重身体。
NPC_GUILDRAID_WELCOME01,哈啰，你会参加公会战役吗？
NPC_GUILDRAID_WELCOME02,很高兴见到你，我是解说员杜岚。
NPC_GUILDRAID_WELCOME03,公会会员也一起来了吗？
NPC_GUILDRAID_TOUCH01,参加的次数越多，公会就会变得越强。
NPC_GUILDRAID_TOUCH02,我来自其他大陆，这是我初次来到奥斐斯。
NPC_GUILDRAID_TOUCH03,累吗？好！呼～！试着用力吐气。
NPC_GUILDRAID_TOUCH04,我的语气很奇怪吗？或许还有些不自然…
NPC_GUILDRAID_TOUCH05,要送花？活生生的灵魂要如何…
NPC_GUILDRAID_TOUCH06,战术有太多累赘的部分，必须快一点行动…天啊，抱歉，我太多管闲事了…
NPC_GUILDRAID_REACTION01,祝你凯旋归来！
NPC_GUILDRAID_REACTION02,祝你好运～
NPC_GUILDTRAINING_WELCOME01,欢迎来到训练所。
NPC_GUILDTRAINING_WELCOME02,我是接下来要训练你的哈奴斯。
NPC_GUILDTRAINING_WELCOME03,已经做好觉悟了吗？
NPC_GUILDTRAINING_TOUCH01,想要提升技能就必须进行各式各样的训练。
NPC_GUILDTRAINING_TOUCH02,请变强吧，弱者会被淘汰。
NPC_GUILDTRAINING_TOUCH03,这点程度就累了吗？
NPC_GUILDTRAINING_TOUCH04,不能满足于现状，现在还早得很！
NPC_GUILDTRAINING_TOUCH05,光凭那种水平是不够的！再一次！
NPC_GUILDTRAINING_TOUCH06,请不断地锻炼自己！
NPC_GUILDTRAINING_REACTION01,又变更强了呢，真优秀。
NPC_GUILDTRAINING_REACTION02,做得很不错。
NPC_GUILDTRAINING_REACTION03,铭记不忘初心，方得始终。
NPC_GUILDTRAINING_REACTION04,发现某个地方出错的话，得从头开始打好基础。
NPC_GUILDSHOP2_WELCOME01,欢迎，今天是来看什么东西的呢？
NPC_GUILDSHOP2_WELCOME02,没关系，慢慢看吧，呵呵。
NPC_GUILDSHOP2_WELCOME03,全都是珍贵的物品呢。
NPC_GUILDSHOP2_BUY01,请妥善使用。
NPC_GUILDSHOP2_BUY02,就收这些钱吧，呵呵。
NPC_GUILDSHOP2_TOUCH01,坚强的内心比强健的体魄更重要。
NPC_GUILDSHOP2_TOUCH02,必须时时放空内心。
NPC_GUILDSHOP2_TOUCH03,关于符石你知道哪些信息呢？那真是充满神秘的文字。
NPC_GUILDSHOP2_TOUCH04,如果有古董，\n欢迎随时带来给我看。
NPC_GUILDSHOP2_TOUCH05,哈哈…钱会不停地循环。
NPC_GUILDSHOP2_TOUCH06,老旧的物品全都是宝物。
NPC_LUNA_WELCOME01,快来吧！哇！满满的礼物！
NPC_LUNA_WELCOME02,今天是大家都很幸福的一天！也是露娜幸福的一天！
NPC_LUNA_TOUCH01,这个是露娜的韩服！是梅伊姐姐帮我制作的韩服！嘿嘿！
NPC_LUNA_TOUCH02,今天是福气到来的日子！获得像这么大的福气～！
NPC_LUNA_BUY01,这是露娜给的礼物！不是吗？那露娜先收下啰！
NPC_LUNA_BUY02,惊喜礼物！当当！红萝卜！
NPC_TALISHA_WELCOME01,欢迎来到愉快的夏季庆典～
NPC_TALISHA_WELCOME02,赶走酷热夏天的清凉活动开始啰～
NPC_TALISHA_TOUCH01,愿幸运女神能时时与你同在～\n这次的夏季活动有非常多的商品～
NPC_TALISHA_TOUCH02,好久不见了～这段期间过得好吗？
NPC_TALISHA_BUY01,希望你能获得更多、更棒的礼物～
NPC_TALISHA_BUY02,希望是能让你露出笑容的礼物～
NPC_TALISHA_WELCOME03,您对这类传闻有兴趣吗？
NPC_TALISHA_TOUCH03,最近有趣的传闻\n还真多呢！
NPC_LWSHOP_WELCOME01,哼，来了？
NPC_LWSHOP_WELCOME02,准你发言，说吧。
NPC_LWSHOP_WELCOME03,在王的御前，\n必须遵守礼仪。
NPC_LWSHOP_BUY1,今日心情甚佳，来，接着吧！
NPC_LWSHOP_BUY2,咳哈哈哈，很好！朕会赐给你合理的奖赏！！
NPC_LWSHOP_TOUCH01,呵呵，身份虽然卑贱，\n眼神却很有神韵嘛。
NPC_LWSHOP_TOUCH02,哼，朕就是世界的顶峰。
NPC_LWSHOP_TOUCH03,你这家伙，要做朕的臣子…？哈，很有野心嘛。
NPC_LWSHOP_TOUCH04,能与朕平起平坐的人…\n只有她。
NPC_LWSHOP_TOUCH05,呵呵呵，被朕的丰姿伟仪震撼到不会说话了？
NPC_LWSHOP_TOUCH06,呵，可悲，\n还真是可悲啊。
NPC_GUILDTRAINING_RECRUIT01,我不吃这些东西。
NPC_GUILDTRAINING_RECRUIT02,这个东西对受伤的战友来说是必备品。
NPC_GUILDTRAINING_RECRUIT03,这…确定要送我？你说话得算数。
NPC_GUILDTRAINING_RECRUIT04,你真了解我要什么东西啊。
NPC_OPHELIA_WELCOME01,星尘迎夏特别表演！请大家敬请期待吧！
NPC_OPHELIA_WELCOME02,欢迎光临~能见到这么多人太开心了！嘿嘿。
NPC_OPHELIA_TOUCH01,这次表演必带泳衣哦！不要忘了！
NPC_OPHELIA_TOUCH02,塔罗牌算命吗？现在比较忙…下次有空的时候偷偷给你算一下吧！
NPC_OPHELIA_BUY01,谢谢你帮我收集入场券！
NPC_OPHELIA_BUY02,哇，集了这么多张啊！谢谢你！
NPC_OPHELIA_BUY03,托你的福，表演一定会很成功的！
NPC_OPHELIA_BUY04,谢谢你的帮忙~
NPC_KAIN_RECRUIT01,你确定这让朕用？
NPC_KAIN_RECRUIT02,凭你实力能拿来此等物品算很不错了。
NPC_KAIN_RECRUIT03,对沙漠主人的朕，此等贡品是理所当然的。
NPC_KAIN_RECRUIT04,这是…嗯，朕明了你的忠心。
NPC_LAVRIL_WELCOME01,我感觉到很熟悉的感觉…跟我们很像的…
NPC_LAVRIL_WELCOME02,光是我们会很孤单，能不能和我们一起呢…？
NPC_LAVRIL_TOUCH01,因为我不想与另外的我们分离…所以我会加油的，嘿嘿。
NPC_LAVRIL_TOUCH02,如…如果你不怕我们，我们还会捉弄你哦…！
NPC_LAVRIL_IDLE,听说净化黑暗是必做的事情…
NPC_LAVRIL_RECRUIT01,是为了我们吗…？
NPC_LAVRIL_RECRUIT02,谢谢你照顾我们…
NPC_LAVRIL_RECRUIT03,它是很小很小的黑暗…甚至比我们还小…
NPC_LAVRIL_RECRUIT04,现在不用担心会消失了，嘿嘿…
NPC_LAVRIL_RECRUIT05,我担心来宅邸的人们…如果我们伤害到他们的话怎么办呢…？
NPC_LAVRIL_RECRUIT06,我想报答露伊希亚，送什么好呢…？
NPC_LAVRIL_RECRUIT07,很开心有人帮助我们，不让我们消失！
NPC_LAVRIL_BUY01,你是没有忘记我们，一直来看我们是吗…？谢谢你…！
NPC_LAVRIL_BUY02,说是要学习防止被巨大又可怕的黑暗抓住的方法…
NPC_LAVRIL_BUY03,现在我…一点都不孤独。
CREATURE_NAME_64001,裘夏克
CREATURE_DESC_64001,是一个能量被腐蚀而失去理智成为狂战士的兽人酋长，\n受到的伤害越大则变得越强大。
CREATURE_NAME_40001,木乃伊珍
CREATURE_DESC_40001,穿上梅伊制作的万圣节服装而拥有肉体的万圣节恶灵。
CREATURE_NAME_40002,小红帽谭雅
CREATURE_DESC_40002,穿上梅伊制作的万圣节服装而拥有肉体的万圣节恶灵。
CREATURE_NAME_40003,幽灵骑士瑞卡德
CREATURE_DESC_40003,穿上梅伊制作的万圣节服装而拥有肉体的万圣节恶灵。
CREATURE_NAME_40004,小丑拉克拉克
CREATURE_DESC_40004,穿上梅伊制作的万圣节服装而拥有肉体的万圣节恶灵。
CREATURE_NAME_40005,红心女王卡珊卓
CREATURE_DESC_40005,穿上梅伊制作的万圣节服装而拥有肉体的万圣节恶灵。
CREATURE_NAME_40006,吸血鬼尼克斯
CREATURE_DESC_40006,穿上恶灵附身的万圣节服装的尼克斯
CREATURE_NAME_40007,小恶魔梅伊
CREATURE_NAME_40008,露娜
CREATURE_NAME_40009,艾丽斯的梦露娜
CREATURE_NAME_40010,圣诞米露露
CREATURE_DESC_40010,圣诞怪客
CREATURE_NAME_40011,圣诞爱比丝
CREATURE_DESC_40011,圣诞怪客
CREATURE_NAME_40012,圣诞菲洛普
CREATURE_DESC_40012,圣诞怪客
CREATURE_NAME_40013,圣诞罗伊
CREATURE_DESC_40013,圣诞怪客
CREATURE_NAME_40014,鲁道夫米特拉
CREATURE_DESC_40014,圣诞怪客
CREATURE_NAME_40047,圣诞米露露
CREATURE_NAME_40048,圣诞罗伊
CREATURE_NAME_40049,圣诞露伊希亞
CREATURE_NAME_40050,圣诞菲洛普
CREATURE_NAME_40051,圣诞梅蒂安娜
CREATURE_NAME_40052,圣诞卡珊卓
CREATURE_NAME_40053,圣诞瑟琳
CREATURE_NAME_40054,圣诞羅蘭
CREATURE_NAME_40055,鲁道夫雅妮
CREATURE_NAME_40056,鲁道夫乐皮
CREATURE_NAME_40057,圣诞卡爾洛
CREATURE_NAME_40058,圣诞瑞卡德
CREATURE_NAME_40059,圣诞阿蒂蜜雅
CREATURE_NAME_40060,圣诞愛紗
CREATURE_NAME_40061,传说之树
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_1,圣诞罗伊 & 圣诞米露露
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_2,圣诞菲洛普 & 圣诞露伊希亞
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_3,圣诞梅蒂安娜 & 圣诞卡珊卓
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_4,圣诞瑟琳 & 圣诞羅蘭
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_5,鲁道夫雅妮 & 鲁道夫乐皮
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_6,圣诞瑞卡德 & 圣诞卡爾洛
2018_EVENT_DUNGEON_CHRISTMAS_BOSS_NAME_7,圣诞爱纱＆圣诞阿蒂蜜雅
CREATURE_NAME_40016,莫拉
CREATURE_DESC_40016,薇丝卡愉快的烤肉
CREATURE_NAME_40017,薇丝卡
CREATURE_DESC_40017,薇丝卡愉快的烤肉
CREATURE_NAME_40018,米露露
CREATURE_DESC_40018,不会结束的烟火庆典
CREATURE_NAME_40019,拉克拉克
CREATURE_DESC_40019,不会结束的烟火庆典
CREATURE_NAME_40020,罗迪娜
CREATURE_NAME_40021,露娜
CREATURE_NAME_40022,米特拉
CREATURE_DESC_40022,横冲直撞的极限水枪大赛
CREATURE_NAME_40023,克洛
CREATURE_DESC_40023,横冲直撞的极限水枪大赛
CREATURE_NAME_40024,芮奎娜
CREATURE_DESC_40024,药水的材料是什么呢
CREATURE_NAME_40025,梅蒂安娜
CREATURE_DESC_40025,药水的材料是什么呢
CREATURE_NAME_40026,亚克
CREATURE_DESC_40026,夏季的紧张刺激恐怖体验
CREATURE_NAME_40027,艾希莉卡
CREATURE_DESC_40027,夏季的紧张刺激恐怖体验
CREATURE_NAME_40028,弗鲁斯
CREATURE_DESC_40028,点缀最后一夜的花
CREATURE_NAME_40029,卡珊卓
CREATURE_DESC_40029,点缀最后一夜的花
CREATURE_NAME_40030,兽人图腾
CREATURE_NAME_40031,马彼耶尔
CREATURE_NAME_40032,无情的夜王
CREATURE_NAME_40033,凶残的夜王
CREATURE_NAME_40034,淘气猫
CREATURE_NAME_40035,胆小猫
CREATURE_NAME_40036,火之魔女
CREATURE_NAME_40037,歌唱魔女
CREATURE_NAME_40038,堕落的信仰
CREATURE_NAME_40039,堕落的光辉
CREATURE_NAME_40040,疯狂的黑骑士
CREATURE_NAME_40041,沉默的黑骑士
CREATURE_NAME_40042,堕落的天空
CREATURE_NAME_40043,堕落的太阳
CREATURE_NAME_40044,万圣节的复仇者
CREATURE_NAME_40201,无情的夜王＆凶残的夜王
CREATURE_NAME_40202,淘气猫＆胆小猫
CREATURE_NAME_40203,火之魔女＆歌唱魔女
CREATURE_NAME_40204,堕落的信仰＆堕落的光辉
CREATURE_NAME_40205,疯狂的黑骑士＆沉默的黑骑士
CREATURE_NAME_40206,堕落的天空＆堕落的太阳
CREATURE_NAME_40045,圣诞树
CREATURE_NAME_40046,圣诞树
CREATURE_NAME_6601,巫尔喀
CREATURE_DESC_6601,哥布尔暴君
CREATURE_NAME_66011,哥布尔精锐掠夺者
CREATURE_NAME_66012,哥布尔猎人
CREATURE_NAME_66013,哥布尔监视塔
CREATURE_NAME_66014,哥布尔大炮
CREATURE_NAME_6602,沙特里亚
CREATURE_DESC_6602,噩梦之翼
CREATURE_NAME_6603,克贝伦
CREATURE_DESC_6603,兽人屠戮者
CREATURE_NAME_6604,骷髅怨灵
CREATURE_DESC_6604,骷髅收藏家
CREATURE_NAME_66041,上古巨人头盖骨
CREATURE_NAME_6605,希斯拉耶
CREATURE_DESC_6605,黑暗精灵魔剑士
CREATURE_NAME_6606,嘉罗
CREATURE_DESC_6606,狂战士
CREATURE_NAME_6607,托勒裴
CREATURE_DESC_6607,冰霜之固
CREATURE_NAME_6608,卡洛克兹
CREATURE_DESC_6608,黑暗火劫
CREATURE_NAME_90021,巨大骷髅
CREATURE_NAME_90022,哥德战士
CREATURE_NAME_90023,哥布尔骑士
CREATURE_NAME_90123,哥布尔掠夺队长
CREATURE_NAME_90025,疯狂木乃伊战士
CREATURE_NAME_90026,蜘蛛卵
CREATURE_NAME_90226,小蜘蛛
CREATURE_NAME_90326,剧毒女王蜘蛛
CREATURE_NAME_90027,芙拉菇
CREATURE_NAME_90124,黑暗精灵剑士团长
CREATURE_NAME_90224,黑暗精灵弓箭手团长
CREATURE_NAME_90324,黑暗精灵魔法师团长
CREATURE_NAME_90024,黑暗精灵女皇
CREATURE_NAME_90223,自爆哥布尔
CREATURE_NAME_7701,巫尔喀
CREATURE_DESC_7701,哥布尔暴君
CREATURE_NAME_7702,沙特里亚
CREATURE_DESC_7702,噩梦之翼
CREATURE_NAME_50021,骷髅图腾
CREATURE_NAME_50022,巫妖
CREATURE_NAME_50023,骷髅巨剑士
CREATURE_NAME_50024,骷髅图腾
CREATURE_NAME_50043,巫妖
CREATURE_NAME_50083,作战食人妖
CREATURE_NAME_50025,兽人指挥官
CREATURE_NAME_50026,兽人图腾
CREATURE_NAME_50027,荆棘栅栏
CREATURE_NAME_50028,蝎尾狮
CREATURE_NAME_50029,林精弓箭手
CREATURE_NAME_50030,实验体
CREATURE_NAME_50033,兽人牧师长
CREATURE_NAME_50034,赫塔尼奥思
CREATURE_NAME_50035,魔物
CREATURE_NAME_50036,迪麦
CREATURE_NAME_50040,月光魔法神器
CREATURE_NAME_50041,黑暗精灵弩炮
CREATURE_NAME_50044,希埃尔
CREATURE_NAME_50045,黑暗的灵魂
CREATURE_NAME_50046,芙拉菇
CREATURE_NAME_50047,巨大重甲骷髅
CREATURE_NAME_50049,哥德战士
CREATURE_NAME_50050,芙拉菇
CREATURE_NAME_50051,上古冰霜巨人的头盖骨
CREATURE_NAME_50052,Type. 0
CREATURE_NAME_50053,龙树人
CREATURE_NAME_50054,帝国士兵
CREATURE_NAME_50055,帝国士兵
CREATURE_NAME_50056,帝国士兵
CREATURE_NAME_8801,裴卡查勒
