KEY,ChineseTraditional
NPC_BOOKSHOP_BUY01,哈哈哈，真是不錯的選擇。
NPC_BOOKSHOP_BUY02,呵呵呵，看來你對於探究知識非常有熱忱。
NPC_BOOKSHOP_TOUCH01,對我感興趣是沒有任何好處的。
NPC_BOOKSHOP_TOUCH02,您的智慧不夠嗎？請看書吧。
NPC_BOOKSHOP_TOUCH03,呵呵，我不是智慧的妖精，要我說幾次呢？
NPC_BOOKSHOP_TOUCH04,請停止愚蠢的行為，我會忍不住覺得感嘆。
NPC_BOOKSHOP_TOUCH05,我看起來像是書嗎？請停止令人心寒的行為。
NPC_BOOKSHOP_TOUCH06,必須收集更多知識才行……真是煩惱。
NPC_GOBLINSHOP_WELCOME01,快點來史沛奇的古董攤位！嘻嘻嘻嘻，你有要找的東西嗎？
NPC_GOBLINSHOP_WELCOME02,史沛奇賣好東西！你買！
NPC_GOBLINSHOP_WELCOME03,史沛奇今天也有好東西！你買！
NPC_GOBLINSHOP_BUY01,嘻嘻嘻，謝謝你買給我！
NPC_GOBLINSHOP_BUY02,嘻嘻嘻，你買東西！史沛奇開心！
NPC_GOBLINSHOP_TOUCH01,史沛奇不是販售的物品！
NPC_GOBLINSHOP_TOUCH02,史沛奇不賣！
NPC_GOBLINSHOP_TOUCH03,史沛奇是自由之身！不賣給你！
NPC_GOBLINSHOP_TOUCH04,幹嘛一直戳？！不買就走！
NPC_GOBLINSHOP_TOUCH05,史沛奇不喜歡被戳！史沛奇喜歡給錢的人！
NPC_GOBLINSHOP_TOUCH06,不要戳史沛奇！史沛奇要走了！要去找其他寶物！
NPC_SOULGEMSHOP_WELCOME01,很高興見到你，我是塔麗莎。
NPC_SOULGEMSHOP_WELCOME02,歡迎光臨，今天要買什麼呢？
NPC_SOULGEMSHOP_WELCOME03,歡迎光臨，讓我來猜猜看你在找什麼吧？呵呵。
NPC_SOULGEMSHOP_WELCOME04,歡迎光臨，我來招待您。
NPC_SOULGEMSHOP_WELCOME05,很高興見到你，今天也過得愉快嗎？
NPC_SOULGEMSHOP_WELCOME06,哈囉，我是活動管理員。
NPC_SOULGEMSHOP_BUY01,謝謝您的購買，勇者。
NPC_SOULGEMSHOP_BUY02,謝謝您的支持，呵呵呵。
NPC_SOULGEMSHOP_BUY03,這樣就好了嗎？不需要其他東西嗎？
NPC_SOULGEMSHOP_BUY04,呵呵，謝謝。
NPC_SOULGEMSHOP_TOUCH01,天啊，您想要我嗎？呵呵呵。
NPC_SOULGEMSHOP_TOUCH02,您很在意我嗎？呵呵。
NPC_SOULGEMSHOP_TOUCH03,天啊，你的視線還真是熾熱，呵呵呵。
NPC_SOULGEMSHOP_TOUCH04,您似乎想要我耶！開玩笑的啦，呵呵呵。
NPC_SOULGEMSHOP_TOUCH05,您說看起來很可疑？才不呢，呵呵呵。
NPC_SOULGEMSHOP_TOUCH06,該怎麼做呢……天啊，我並不是在說您，呵呵呵。
NPC_SOULGEMSHOP_TOUCH07,一天的時間太短了！要做的事情很多！忙死了～！
NPC_SOULGEMSHOP_TOUCH08,很高興見到您，事情還順利嗎？
NPC_SOULGEMSHOP_TOUCH09,您的雙眼就和這個水晶一樣清澈明亮！
NPC_SOULGEMSHOP_TOUCH10,這裡一直都是呈現慶典的氣氛呢！
NPC_SOULGEMSHOP_TOUCH11,我會一直幫你加油。
NPC_SOULGEMSHOP_TOUCH12,呵呵，我早就知道您會來找我。
NPC_GUILDSHOP_WELCOME01,初次見面，\n我是公會補給負責人薇若妮卡。
NPC_GUILDSHOP_WELCOME02,歡迎光臨，\n您辛苦了。
NPC_GUILDSHOP_WELCOME03,辛苦了，\n是否有需要的物品呢？
NPC_GUILDSHOP_BUY01,補給完成，\n還需要什麼嗎？
NPC_GUILDSHOP_BUY02,這是發放的物資，\n請您一定要好好保重。
NPC_GUILDSHOP_TOUCH01,……如果您不說來意，\n我會很困擾的。
NPC_GUILDSHOP_TOUCH02,如果您一直看著我，我也會覺得很困擾。
NPC_GUILDSHOP_TOUCH03,我臉上有沾到東西嗎？
NPC_GUILDSHOP_TOUCH04,天啊，是我的臉上有沾到墨汁嗎？怎麼辦呢……
NPC_GUILDSHOP_TOUCH05,真、真是害羞，\n請不要一直盯著我看！
NPC_GUILDSHOP_TOUCH06,看到平常就很努力的您…偶爾我…沒事，當我沒說吧。
NPC_BLACKSHOP_WELCOME01,我有一個您會感興趣的物品，呵呵呵呵。
NPC_BLACKSHOP_WELCOME02,噢噢噢，歡迎光臨。
NPC_BLACKSHOP_WELCOME03,要找什麼東西嗎？呵呵呵。
NPC_BLACKSHOP_BUY01,嘻嘻嘻嘻，謝謝。
NPC_BLACKSHOP_BUY02,如果有其他想找的東西，隨時可以告訴我一聲。
NPC_BLACKSHOP_TOUCH01,請不要觸碰我的身體。
NPC_BLACKSHOP_TOUCH02,觸碰我的身體是非常危險的行為。
NPC_BLACKSHOP_TOUCH03,如果忽略我的警告，總有一天會出事的唷。
NPC_BLACKSHOP_TOUCH04,嘻嘻嘻嘻，開玩笑開得太超過了唷。
NPC_BLACKSHOP_TOUCH05,您以為長袍底下有什麼東西呢？為何要這樣欺負我呢？呵呵呵呵。
NPC_BLACKSHOP_TOUCH06,如果你看不起我在這裡做生意，那我會很傷腦筋，呵呵呵。
NPC_ROYALSHOP_WELCOME01,這裡是王宮保管庫，有什麼事呢？
NPC_ROYALSHOP_WELCOME02,需要任何物品嗎？
NPC_ROYALSHOP_WELCOME03,是否需要王室的物品呢？
NPC_ROYALSHOP_BUY01,這筆錢將會為了國家而使用。
NPC_ROYALSHOP_BUY02,王室不會忘記你的奉獻。
NPC_ROYALSHOP_TOUCH01,找我有什麼事嗎？
NPC_ROYALSHOP_TOUCH02,請不要開玩笑，\n我的耐心有限。
NPC_ROYALSHOP_TOUCH03,我代替陛下來到此處，\n請不要對我開玩笑。
NPC_ROYALSHOP_TOUCH04,瞧不起我就等於是\n瞧不起陛下。
NPC_ROYALSHOP_TOUCH05,到此為止吧，如果太超過的話，我也不知道自己會做出什麼事。
NPC_ROYALSHOP_TOUCH06,同伴們都在外面和魔物戰鬥，我到底在做什麼呢…
NPC_ROYALSHOP_RECRUIT01,手藝真好啊！
NPC_ROYALSHOP_RECRUIT02,這是你的作品嗎？這手可真巧啊！
NPC_ROYALSHOP_RECRUIT03,這麼棒的作品真的可以給我嗎？
NPC_ROYALSHOP_RECRUIT04,收道這麼貴重的物品...\n稱的上是藝術的巔峰吧...\n看來我得好好珍藏!
NPC_STOCKADESHOP_WELCOME01,這裡可是地下監牢，\n是垃圾集中營，\n你來這做什麼呢？
NPC_STOCKADESHOP_WELCOME02,嗯？歡迎！\n雖然這種地方說歡迎似乎不太恰當。
NPC_STOCKADESHOP_WELCOME03,這裡有什麼好呢？為何你要來呢？\n真是個怪咖。
NPC_STOCKADESHOP_BUY01,雖然不知道是什麼，但謝謝你買給我！
NPC_STOCKADESHOP_BUY02,竟然利用這種方式賺錢，看來世界末日已經到來了。
NPC_STOCKADESHOP_TOUCH01,嗯？你在看哪裡呢？
NPC_STOCKADESHOP_TOUCH02,喂，你一直看奇怪的地方，小心我揍你！
NPC_STOCKADESHOP_TOUCH03,這個鐵鎚並不是只會教訓犯人而已！
NPC_STOCKADESHOP_TOUCH04,你也想進去裡面嗎？！
NPC_STOCKADESHOP_TOUCH05,不要煩我！\n你真的是個奇怪的傢伙。
NPC_STOCKADESHOP_TOUCH06,你也想被踩扁嗎？\n你瘋了嗎？
NPC_STOCKADESHOP_RECRUIT01,幹嘛？
NPC_STOCKADESHOP_RECRUIT02,別做出無謂的行為！
NPC_STOCKADESHOP_RECRUIT03,你好像知道些什麼喔？
NPC_STOCKADESHOP_RECRUIT04,我喜歡這個，那我拿走囉。
NPC_HALLOFHERO_WELCOME01,造訪英雄殿堂的勇者，\n歡迎你的到來。
NPC_HALLOFHERO_WELCOME02,看來是一個與內在黑暗面戰鬥的新勇者。
NPC_HALLOFHERO_WELCOME03,我一直在等你。
NPC_HALLOFHERO_BUY01,這是神賜予給你的。
NPC_HALLOFHERO_BUY02,全世界獨一無二的聖物。
NPC_HALLOFHERO_TOUCH01,我曾經也和你一樣\n有勇氣。
NPC_HALLOFHERO_TOUCH02,對我的長相很好奇嗎？
NPC_HALLOFHERO_TOUCH03,我脫下頭罩的瞬間就會發生可怕的事。
NPC_HALLOFHERO_TOUCH04,呵呵，你真是調皮，\n年輕的勇者。
NPC_HALLOFHERO_TOUCH05,你是在勾引我嗎？\n真是有趣。
NPC_HALLOFHERO_TOUCH06,如果你能輕易擊倒魔王，那我就願意與你同行，\n呵呵。
NPC_PIT_WELCOME01,來這裡有什麼事嗎？是專程來送死的嗎？
NPC_PIT_WELCOME02,真是膽大包天，滾開！小鬼！
NPC_PIT_WELCOME03,我就是食人妖！
NPC_PIT_BUY01,你有資格擁有那個東西。
NPC_PIT_BUY02,哈！還真是大方，期待下次的相遇吧！
NPC_PIT_TOUCH01,勇者？在我看來只是一個小鬼罷了。
NPC_PIT_TOUCH02,不要太怕我，哈哈哈。
NPC_PIT_TOUCH03,我曾經也和你一樣是冒險家。
NPC_PIT_TOUCH04,聽說你很強？不過還是沒辦法擊敗我。
NPC_PIT_TOUCH05,哈哈！盧克拉，拉烏拉，塔夏！克萊科！
NPC_PIT_TOUCH06,你該不會以為自己是獨一無二的吧？
NPC_BLACKSMITH_WELCOME01,噢！歡迎呀，\n有什麼需要嗎？
NPC_BLACKSMITH_WELCOME02,歡迎來到我的鍛造所。
NPC_BLACKSMITH_WELCOME03,我可以幫你鑄造任何你想要的東西！
NPC_BLACKSMITH_BUY01,哈哈哈，謝謝。
NPC_BLACKSMITH_BUY02,我用自己的名字來保證它的品質！
NPC_BLACKSMITH_TOUCH01,你很在意這個肌肉嗎？\n這是我的驕傲。
NPC_BLACKSMITH_TOUCH02,這個鐵錘既能製造\n也能粉碎東西。
NPC_BLACKSMITH_TOUCH03,有看見這個拳頭嗎？\n你最好小心一點。
NPC_BLACKSMITH_TOUCH04,只要在鐵砧上被鐵錘敲過一次，就能知道我可不是泛泛之輩。
NPC_BLACKSMITH_TOUCH05,你的腦袋……\n可沒辦法修理，哈哈哈！
NPC_BLACKSMITH_TOUCH06,最近的素材都不太可靠，我想親自去收集素材。
NPC_BLACKSMITH_SUCCESS,全都很完美！成功強化了。
NPC_BLACKSMITH_FAIL,很抱歉…大概是火力太差的關係，強化失敗了。
NPC_RUNESHOP_WELCOME01,快來吧，需要些什麼呢？
NPC_RUNESHOP_WELCOME02,希望能成為你們的助力。
NPC_RUNESHOP_WELCOME03,若是有任何需要就說一聲吧，我會提供援助。
NPC_RUNESHOP_BUY01,希望能對你的未來幫上忙。
NPC_RUNESHOP_BUY02,希望那個符石能成為照亮你前程的星星。
NPC_RUNESHOP_TOUCH01,有任何疑問嗎？
NPC_RUNESHOP_TOUCH03,我不會生氣，希望你不會對其他熊這樣。
NPC_RUNESHOP_TOUCH04,就算有老人的智慧也幫不上太大的忙。
NPC_RUNESHOP_TOUCH05,戰鬥並不是我的專業領域，就算問了也沒用。
NPC_RUNESHOP_TOUCH06,我偶爾會認為不能一直對黑暗的力量視若無睹。
NPC_INN_WELCOME01,歡迎來到英雄旅館！
NPC_INN_WELCOME02,歡迎光臨！\n我推薦朱諾特製烤肉！
NPC_INN_WELCOME03,經常見面呢？\n請坐在裡面！
NPC_INN_BUY01,朱諾特製料理出爐囉！
NPC_INN_BUY02,謝謝你每次的幫忙！快吃吧！
NPC_INN_BUY03,謝謝你的幫忙！相信這會是一場豐盛的慶典？
NPC_INN_BUY04,祝你有個愉快的感恩節～！
NPC_INN_BUY05,感謝您時常光臨！
NPC_INN_BUY06,保證絕佳品質！
NPC_INN_TOUCH01,我現在很忙，晚一點吧！
NPC_INN_TOUCH02,請安靜一點！
NPC_INN_TOUCH03,廁所在那～～邊～
NPC_INN_TOUCH04,啊！這裡不能賒帳～！
NPC_INN_TOUCH05,約會還是等以後吧～
NPC_INN_TOUCH06,呵呵，請到沒人看見的\n地方再告白吧～～
NPC_INN_TOUCH07,我會期待更棒的商品的！
NPC_INN_TOUCH08,和新加入的英雄們變熟了呢！\n來！收下吧！這是那些和你變熟的英雄們所送的禮物！
NPC_INN_RECRUIT01,味道真棒～
NPC_INN_RECRUIT02,很有光澤呢！
NPC_INN_RECRUIT03,哇！這個好像可以用很久。
NPC_INN_RECRUIT04,這跟自己的料理被稱讚一樣是件值得開心的事呢！
NPC_TOWEROFCHALLENGE_WELCOME01,如果你能經常來，我會非常感激，獨自一人守著塔實在太無聊了。
NPC_TOWEROFCHALLENGE_WELCOME02,最近和各位見面是我唯一的樂趣～
NPC_TOWEROFCHALLENGE_WELCOME03,只要在挑戰之塔收集神器碎片，我就能幫你復原。
NPC_TOWEROFCHALLENGE_BUY01,要看哪一種神器呢？
NPC_TOWEROFCHALLENGE_BUY02,復原神器，拭目以待吧～
NPC_TOWEROFCHALLENGE_TOUCH01,今天在外面有發生什麼事嗎？
NPC_TOWEROFCHALLENGE_TOUCH02,請多說一點你的故事吧。
NPC_TOWEROFCHALLENGE_TOUCH03,兩個人一起工作應該也不錯。
NPC_TOWEROFCHALLENGE_TOUCH04,皇家的人要做的事情相當多，守護這個地方也是重要任務之一。
NPC_TOWEROFCHALLENGE_TOUCH05,你是否曾和被風吹落的葉子說話呢？
NPC_TOWEROFCHALLENGE_TOUCH06,修復神器時不會發生手滑的情況，所以儘管放心吧。
NPC_TOWEROFCHALLENGE_RECRUIT01,哇，竟然是禮物！謝謝～
NPC_TOWEROFCHALLENGE_RECRUIT02,啊哈哈，又送這麼多的禮物…！
NPC_TOWEROFCHALLENGE_RECRUIT03,比古代神器還值錢的禮物耶…！
NPC_TOWEROFCHALLENGE_RECRUIT04,嘿嘿，我總是在收禮，覺得有點抱歉呢…但真的很謝謝你！
NPC_WOLDTREE_WELCOME01,又見面了，勇者。
NPC_WOLDTREE_WELCOME02,在世界樹的樹蔭下好好休息後在離開吧。
NPC_WOLDTREE_WELCOME03,我是世界樹的妖精莉兒，你該不會忘記我了吧？
NPC_WOLDTREE_TOUCH01,啊啊啊～！
NPC_WOLDTREE_TOUCH02,妖精並不是每個人都能隨便亂碰的！
NPC_WOLDTREE_TOUCH03,我最近覺得非常輕鬆～～！
NPC_WOLDTREE_TOUCH04,請把我當作聖劍一樣好好珍惜。
NPC_WOLDTREE_TOUCH05,你示愛的方式還真誇張，啊，真是太棒了。
NPC_WOLDTREE_TOUCH06,不管怎麼樣我都比你們更年長。
NPC_GUILDSUPPRESS_WELCOME01,這是公會討伐戰，準備好了嗎？
NPC_GUILDSUPPRESS_WELCOME02,我是討伐教官哈貝洛，有事嗎？
NPC_GUILDSUPPRESS_WELCOME03,你是和公會會員一起來的嗎？對單槍匹馬的人來說，那是相當棘手的獵物。
NPC_GUILDSUPPRESS_TOUCH01,全世界最強的公會能獲得勝利的殊榮！
NPC_GUILDSUPPRESS_TOUCH02,只要魔族存在就永遠不會有和平的一天。
NPC_GUILDSUPPRESS_TOUCH03,這是一場激烈的戰鬥…祝你好運。
NPC_GUILDSUPPRESS_TOUCH04,你…有家人嗎？
NPC_GUILDSUPPRESS_TOUCH05,…還有其他事嗎？
NPC_GUILDSUPPRESS_TOUCH06,希望大家能好好安息…
NPC_GUILDSUPPRESS_REACTION01,開始進行討伐戰吧。
NPC_GUILDSUPPRESS_REACTION02,請保重。
NPC_GUILDRAID_WELCOME01,哈囉，你會參加公會戰役嗎？
NPC_GUILDRAID_WELCOME02,很高興見到你，我是解說員杜嵐。
NPC_GUILDRAID_WELCOME03,公會會員也一起來了嗎？
NPC_GUILDRAID_TOUCH01,參加的次數越多，公會就會變得越強。
NPC_GUILDRAID_TOUCH02,我來自其他大陸，這是我初次來到奧斐斯。
NPC_GUILDRAID_TOUCH03,累嗎？好！呼～！試著用力吐氣。
NPC_GUILDRAID_TOUCH04,我的語氣很奇怪嗎？或許還有些不自然…
NPC_GUILDRAID_TOUCH05,要送花？活生生的靈魂要如何…
NPC_GUILDRAID_TOUCH06,戰術有太多累贅的部分，必須快一點行動…天啊，抱歉，我太多管閒事了…
NPC_GUILDRAID_REACTION01,祝你凱旋歸來！
NPC_GUILDRAID_REACTION02,祝你好運～
NPC_GUILDTRAINING_WELCOME01,歡迎來到訓練所。
NPC_GUILDTRAINING_WELCOME02,我是接下來要訓練你的哈奴斯。
NPC_GUILDTRAINING_WELCOME03,已經做好覺悟了嗎？
NPC_GUILDTRAINING_TOUCH01,想要提升技能就必須進行各式各樣的訓練。
NPC_GUILDTRAINING_TOUCH02,請變強吧，弱者會被淘汰。
NPC_GUILDTRAINING_TOUCH03,這點程度就累了嗎？
NPC_GUILDTRAINING_TOUCH04,不能滿足於現狀，現在還早得很！
NPC_GUILDTRAINING_TOUCH05,光憑那種水準是不夠的！再一次！
NPC_GUILDTRAINING_TOUCH06,請不斷地鍛鍊自己！
NPC_GUILDTRAINING_REACTION01,又變更強了呢，真優秀。
NPC_GUILDTRAINING_REACTION02,做得很好。
NPC_GUILDTRAINING_REACTION03,請不要忘記初心。
NPC_GUILDTRAINING_REACTION04,發現某個地方出錯的話，就得從頭開始打好基礎。
NPC_GUILDSHOP2_WELCOME01,歡迎，今天是來看什麼東西的呢？
NPC_GUILDSHOP2_WELCOME02,沒關係，慢慢看吧，呵呵。
NPC_GUILDSHOP2_WELCOME03,全都是珍貴的物品呢。
NPC_GUILDSHOP2_BUY01,請妥善使用。
NPC_GUILDSHOP2_BUY02,就收這些錢吧，呵呵。
NPC_GUILDSHOP2_TOUCH01,堅強的內心比強健的體魄更重要。
NPC_GUILDSHOP2_TOUCH02,必須時時放空內心。
NPC_GUILDSHOP2_TOUCH03,關於符石你知道哪些資訊呢？那真是充滿神祕的文字。
NPC_GUILDSHOP2_TOUCH04,如果有古董，\n歡迎隨時帶來給我看。
NPC_GUILDSHOP2_TOUCH05,哈哈…錢會不停地循環。
NPC_GUILDSHOP2_TOUCH06,老舊的物品全都是寶物。
NPC_LUNA_WELCOME01,快來吧！哇！滿滿的禮物！
NPC_LUNA_WELCOME02,今天是大家都很幸福的一天！也是露娜幸福的一天！
NPC_LUNA_TOUCH01,這個是露娜的韓服！是梅伊姐姐幫我製作的韓服！嘿嘿！
NPC_LUNA_TOUCH02,今天是福氣到來的日子！獲得像這麼大的福氣～！
NPC_LUNA_BUY01,這是露娜給的禮物！不是嗎？那露娜先收下囉！
NPC_LUNA_BUY02,驚喜禮物！噹噹！紅蘿蔔！
NPC_TALISHA_WELCOME01,歡迎來到愉快的夏季慶典～
NPC_TALISHA_WELCOME02,趕走酷熱夏天的清涼活動開始囉～
NPC_TALISHA_TOUCH01,願幸運女神能時時與你同在～\n這次的夏季活動有非常多的商品～
NPC_TALISHA_TOUCH02,好久不見了～這段期間過得好嗎？
NPC_TALISHA_BUY01,希望你能獲得更多、更棒的禮物～
NPC_TALISHA_BUY02,希望是能讓你露出笑容的禮物～
NPC_TALISHA_WELCOME03,您對這類傳聞有興趣嗎？
NPC_TALISHA_TOUCH03,最近有趣的傳聞\n還真多呢！
NPC_LWSHOP_WELCOME01,哼，來了嗎？
NPC_LWSHOP_WELCOME02,朕允許你發言，說吧。
NPC_LWSHOP_WELCOME03,在王的御前，\n必須遵守禮儀。
NPC_LWSHOP_BUY1,今天心情甚佳。來，收下吧！
NPC_LWSHOP_BUY2,咳哈哈哈，很好！朕會賜給你合理的獎賞！！
NPC_LWSHOP_TOUCH01,呵呵，身份雖然卑賤，\n眼神卻不一般呢。
NPC_LWSHOP_TOUCH02,呵，朕就是世界的頂峰。
NPC_LWSHOP_TOUCH03,你這傢伙，要做朕的臣子…？哈，很有野心嘛。
NPC_LWSHOP_TOUCH04,能與朕平起平坐的人…\n只有她。
NPC_LWSHOP_TOUCH05,呵呵呵，被朕的威容嚇到說不出話了？
NPC_LWSHOP_TOUCH06,呵，可悲，\n還真是可悲啊。
NPC_GUILDTRAINING_RECRUIT01,我不吃這種東西。
NPC_GUILDTRAINING_RECRUIT02,這個東西對受傷的戰友來說是必備品。
NPC_GUILDTRAINING_RECRUIT03,這個東西…真的是要給我的嗎？給了就不能反悔喔。
NPC_GUILDTRAINING_RECRUIT04,你真了解我想要什麼。
NPC_OPHELIA_WELCOME01,星塵夏日特別表演！請大家敬請期待！
NPC_OPHELIA_WELCOME02,歡迎各位～能見到這麼多人真是太開心了！嘻嘻。
NPC_OPHELIA_TOUCH01,這次表演請一定要準備泳裝！不要忘記喔！
NPC_OPHELIA_TOUCH02,塔羅牌占卜嗎？現在有點忙…待會兒偷偷地～幫你算一下好了！
NPC_OPHELIA_BUY01,謝謝你幫我收集入場券！
NPC_OPHELIA_BUY02,哇，集了這麼多張啊！謝謝你！
NPC_OPHELIA_BUY03,托你的福，表演一定會很成功的！
NPC_OPHELIA_BUY04,謝謝你的幫忙～
NPC_KAIN_RECRUIT01,這是要給朕用的嗎？
NPC_KAIN_RECRUIT02,你這傢伙拿來的東西還算不錯。
NPC_KAIN_RECRUIT03,對於沙漠之主的朕來說，這是很理所當然的貢品。
NPC_KAIN_RECRUIT04,這是…嗯，我明白了你的忠誠。
NPC_LAVRIL_WELCOME01,有很熟悉的感覺…跟我們很相似的…
NPC_LAVRIL_WELCOME02,只有我們的話太孤單了，你要加入我們嗎…？
NPC_LAVRIL_TOUCH01,因為不想又跟另一個我們分開…我們會加油的，嘻嘻。
NPC_LAVRIL_TOUCH02,如…如果不怕我們的話，我們還會開玩笑喔…！
NPC_LAVRIL_IDLE,據說淨化黑暗是必做的事…
NPC_LAVRIL_RECRUIT01,是為了我們嗎…？
NPC_LAVRIL_RECRUIT02,謝謝你為了我們…
NPC_LAVRIL_RECRUIT03,是很小很小的黑暗…比我們更小…
NPC_LAVRIL_RECRUIT04,現在可以不用擔心會消失了，嘻嘻…
NPC_LAVRIL_RECRUIT05,很擔心來到宅邸的人們…如果我們傷害到他們怎麼辦…？
NPC_LAVRIL_RECRUIT06,想要報答露伊希亞，該怎麼做才好…？
NPC_LAVRIL_RECRUIT07,有人幫助我們讓我們不致於消失，是件很令人開心的事！
