KEY,Vietnamese
ITEM_STORY_83424,Chiếc vòng tay được chế tạo từ xương của Scalaxia và băng tuyết vĩnh cửu của vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_83106,Chiếc vòng tay được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_83109,Chiếc vòng tay được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_83112,Chiếc vòng tay được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_83115,Chiếc vòng tay được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_83425,Chiếc vòng tay được chế tạo từ xương của Zyrrkinoth nung chảy với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_83105,Chiếc vòng tay được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_83108,Chiếc vòng tay được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_83111,Chiếc vòng tay được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_83114,Chiếc vòng tay được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_83423,Chiếc vòng tay được chế tạo từ xương của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_140105,"Viên ngọc quý với nhân được tạo thành từ trái tim của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_140108,"Viên ngọc quý với nhân được tạo thành từ trái tim của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_140111,"Viên ngọc quý với nhân được tạo thành từ trái tim của Armarta, mang theo hắc quang của Ashen Nox. Bóng tối tuôn trào ra từ nó."
ITEM_STORY_140104,Viên ngọc quý với nhân được tạo thành từ trái tim của Scalaxia và băng tuyết vĩnh cửu vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_140107,Viên ngọc quý với nhân được tạo thành từ trái tim của Scalaxia và băng tuyết vĩnh cửu vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_140109,Viên ngọc quý với nhân được tạo thành từ trái tim của Scalaxia và băng tuyết vĩnh cửu vùng Turandana. Hơi lạnh của nó thấm vào tận trong xương tủy.
ITEM_STORY_140101,Viên ngọc quý với nhân được tạo thành bằng cách nung chảy trái tim của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_140102,Viên ngọc quý với nhân được tạo thành bằng cách nung chảy trái tim của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_140110,Viên ngọc quý với nhân được tạo thành bằng cách nung chảy trái tim của Zyrrkinoth với chất độc của đầm lầy Grimvine. Khí độc của nó như có khả năng làm thối rữa vạn vật.
ITEM_STORY_140103,Viên ngọc quý với nhân được tạo thành từ trái tim của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_140106,Viên ngọc quý với nhân được tạo thành từ trái tim của Temeraire và nham thạch nóng bỏng của ngọn Dragia. Nó như có khả năng thiêu rụi cả thế giới.
ITEM_STORY_50401,Ngọn thương được sử dụng bởi những thợ săn lão luyện.
ITEM_STORY_50407,Ngọn thương được sử dụng bởi những thợ săn lão luyện.
ITEM_STORY_50416,Ngọn thương được sử dụng bởi những thợ săn lão luyện.
ITEM_STORY_50402,Ngọn thương ma thuật được yểm sức mạnh của những thuật sư nguyên tố.
ITEM_STORY_50408,Ngọn thương ma thuật được yểm sức mạnh của những thuật sư nguyên tố.
ITEM_STORY_50417,Ngọn thương ma thuật được yểm sức mạnh của những thuật sư nguyên tố.
ITEM_STORY_50403,Ngọn thương từng được các hiệp sĩ sử dụng trong những trận chiến cổ xưa.
ITEM_STORY_50409,Ngọn thương từng được các hiệp sĩ sử dụng trong những trận chiến cổ xưa.
ITEM_STORY_50418,Ngọn thương từng được các hiệp sĩ sử dụng trong những trận chiến cổ xưa.
ITEM_STORY_50404,Ngọn trường thương thường được các nhà chinh phạt sử dụng trong những trận chiến trước kia.
ITEM_STORY_50410,Ngọn trường thương thường được các nhà chinh phạt sử dụng trong những trận chiến trước kia.
ITEM_STORY_50419,Ngọn trường thương thường được các nhà chinh phạt sử dụng trong những trận chiến trước kia.
ITEM_STORY_50405,Ngọn thương hộ vệ được phù phép với Phép thuật Ánh trăng của chính tộc Tiên bóng tối.
ITEM_STORY_50411,Ngọn thương hộ vệ được phù phép với Phép thuật Ánh trăng của chính tộc Tiên bóng tối.
ITEM_STORY_50420,Ngọn thương hộ vệ được phù phép với Phép thuật Ánh trăng của chính tộc Tiên bóng tối.
ITEM_STORY_50406,Ngọn thương làm từ đuôi và vỏ cứng của một con bọ cạp khổng lồ.
ITEM_STORY_50421,Ngọn thương làm từ đuôi và vỏ cứng của một con bọ cạp khổng lồ.
ITEM_STORY_50422,Ngọn thương được thiết kế đặc biệt bởi những người barbaria tộc Sói băng.
ITEM_STORY_51401,Cây kiếm tuyệt hảo của một đội trưởng lính đánh thuê.
ITEM_STORY_51407,Cây kiếm tuyệt hảo của một đội trưởng lính đánh thuê.
ITEM_STORY_51416,Cây kiếm tuyệt hảo của một đội trưởng lính đánh thuê.
ITEM_STORY_51402,Cây kiếm được các nguyên tố ban phước.
ITEM_STORY_51408,Cây kiếm được các nguyên tố ban phước.
ITEM_STORY_51417,Cây kiếm được các nguyên tố ban phước.
ITEM_STORY_51403,Một thanh đại đao được yểm sức mạnh của gió.
ITEM_STORY_51409,Một thanh đại đao được yểm sức mạnh của gió.
ITEM_STORY_51418,Một thanh đại đao được yểm sức mạnh của gió.
ITEM_STORY_51404,Thanh đại đao mang theo tiếng gào thét của chết chóc.
ITEM_STORY_51410,Thanh đại đao mang theo tiếng gào thét của chết chóc.
ITEM_STORY_51419,Thanh đại đao mang theo tiếng gào thét của chết chóc.
ITEM_STORY_51405,Thanh trường kiếm được khảm viên ngọc quý tinh xảo mang tên Mắt quái thú.
ITEM_STORY_51411,Thanh trường kiếm được khảm viên ngọc quý tinh xảo mang tên Mắt quái thú.
ITEM_STORY_51420,Thanh trường kiếm được khảm viên ngọc quý tinh xảo mang tên Mắt quái thú.
ITEM_STORY_51406,Thanh đại đao được tạo hình phỏng theo bờm sư tử.
ITEM_STORY_51421,Thanh đại đao được tạo hình phỏng theo bờm sư tử.
ITEM_STORY_51422,Thanh kiếm được làm từ băng giá trong suốt không bao giờ tan chảy.
ITEM_STORY_52401,Cặp song kiếm được làm từ thép tốt màu bạc.
ITEM_STORY_52407,Cặp song kiếm được làm từ thép tốt màu bạc.
ITEM_STORY_52416,Cặp song kiếm được làm từ thép tốt màu bạc.
ITEM_STORY_52402,Thanh dao găm được làm từ vật liệu nhẹ như lông.
ITEM_STORY_52408,Thanh dao găm được làm từ vật liệu nhẹ như lông.
ITEM_STORY_52417,Thanh dao găm được làm từ vật liệu nhẹ như lông.
ITEM_STORY_52403,Chiếc dao găm được trao tặng cho những người vệ binh lập được công trạng lớn trên chiến trường.
ITEM_STORY_52409,Chiếc dao găm được trao tặng cho những người vệ binh lập được công trạng lớn trên chiến trường.
ITEM_STORY_52418,Chiếc dao găm được trao tặng cho những người vệ binh lập được công trạng lớn trên chiến trường.
ITEM_STORY_52404,Thanh dao găm đen nhìn như được tẩm độc.
ITEM_STORY_52410,Thanh dao găm đen nhìn như được tẩm độc.
ITEM_STORY_52419,Thanh dao găm đen nhìn như được tẩm độc.
ITEM_STORY_52405,Cặp kiếm tỉ muội tượng trưng cho mặt trời và mặt trăng.
ITEM_STORY_52411,Cặp kiếm tỉ muội tượng trưng cho mặt trời và mặt trăng.
ITEM_STORY_52420,Cặp kiếm tỉ muội tượng trưng cho mặt trời và mặt trăng.
ITEM_STORY_52406,Cặp song kiếm được tạo hình phỏng theo đám rắn độc ác.
ITEM_STORY_52421,Cặp song kiếm được tạo hình phỏng theo đám rắn độc ác.
ITEM_STORY_52422,Chiếc dao găm băng giá được làm từ loại băng không bao giờ tan chảy.
ITEM_STORY_53401,Chiếc nỏ thượng hạng rất hữu dụng trong săn bắn.
ITEM_STORY_53407,Chiếc nỏ thượng hạng rất hữu dụng trong săn bắn.
ITEM_STORY_53416,Chiếc nỏ thượng hạng rất hữu dụng trong săn bắn.
ITEM_STORY_53402,Chiếc nỏ chuyên dùng để săn thú lớn.
ITEM_STORY_53408,Chiếc nỏ chuyên dùng để săn thú lớn.
ITEM_STORY_53417,Chiếc nỏ chuyên dùng để săn thú lớn.
ITEM_STORY_53403,Cây cung bí ẩn được yểm những bài hát của người hát rong.
ITEM_STORY_53409,Cây cung bí ẩn được yểm những bài hát của người hát rong.
ITEM_STORY_53418,Cây cung bí ẩn được yểm những bài hát của người hát rong.
ITEM_STORY_53404,Chiếc nỏ bắn ra những mũi tên được yểm lời nguyền của quạ.
ITEM_STORY_53410,Chiếc nỏ bắn ra những mũi tên được yểm lời nguyền của quạ.
ITEM_STORY_53419,Chiếc nỏ bắn ra những mũi tên được yểm lời nguyền của quạ.
ITEM_STORY_53405,Cây cung hát lên Bài ca ánh trăng khi những mũi tên của nó xuyên qua mục tiêu.
ITEM_STORY_53411,Cây cung hát lên Bài ca ánh trăng khi những mũi tên của nó xuyên qua mục tiêu.
ITEM_STORY_53420,Cây cung hát lên Bài ca ánh trăng khi những mũi tên của nó xuyên qua mục tiêu.
ITEM_STORY_53406,Chiếc nỏ tốt được làm theo hình dáng của đại bàng.
ITEM_STORY_53421,Chiếc nỏ tốt được làm theo hình dáng của đại bàng.
ITEM_STORY_53422,Cây cung bắn ra những mũi tên băng giá có thể làm đông cứng cả linh hồn.
ITEM_STORY_54401,Khẩu pháo được sửa đổi một cách vụng về bởi yêu tinh.
ITEM_STORY_54407,Khẩu pháo được sửa đổi một cách vụng về bởi yêu tinh.
ITEM_STORY_54416,Khẩu pháo được sửa đổi một cách vụng về bởi yêu tinh.
ITEM_STORY_54402,Khẩu súng trường được trang trí rất ngầu.
ITEM_STORY_54408,Khẩu súng trường được trang trí rất ngầu.
ITEM_STORY_54417,Khẩu súng trường được trang trí rất ngầu.
ITEM_STORY_54403,Khẩu súng từng được dùng trong trận chiến trước kia chống lại lũ quỷ.
ITEM_STORY_54409,Khẩu súng từng được dùng trong trận chiến trước kia chống lại lũ quỷ.
ITEM_STORY_54418,Khẩu súng từng được dùng trong trận chiến trước kia chống lại lũ quỷ.
ITEM_STORY_54404,Khẩu súng được phong ấn bên trong một con quỷ điên cuồng.
ITEM_STORY_54410,Khẩu súng được phong ấn bên trong một con quỷ điên cuồng.
ITEM_STORY_54419,Khẩu súng được phong ấn bên trong một con quỷ điên cuồng.
ITEM_STORY_54405,Khẩu súng trường được chế tạo bởi bọn quỷ với công nghệ chúng chiếm được sau cuộc chiến.
ITEM_STORY_54411,Khẩu súng trường được chế tạo bởi bọn quỷ với công nghệ chúng chiếm được sau cuộc chiến.
ITEM_STORY_54420,Khẩu súng trường được chế tạo bởi bọn quỷ với công nghệ chúng chiếm được sau cuộc chiến.
ITEM_STORY_54406,Khẩu pháo với sức công phá ấn tượng nhờ trộn thuốc súng với một loại chất tiết ra từ đám cáo sa mạc.
ITEM_STORY_54421,Khẩu pháo với sức công phá ấn tượng nhờ trộn thuốc súng với một loại chất tiết ra từ đám cáo sa mạc.
ITEM_STORY_54422,Một loại vũ khí quái đản tạo ra từ xương của một con rồng băng.
ITEM_STORY_55401,Cây quyền trượng tạo ra từ những viên đá mana đầy quyền năng.
ITEM_STORY_55407,Cây quyền trượng tạo ra từ những viên đá mana đầy quyền năng.
ITEM_STORY_55416,Cây quyền trượng tạo ra từ những viên đá mana đầy quyền năng.
ITEM_STORY_55402,Cây đũa phép được cấp cho những pháp sư tập sự.
